연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2023,8,용산구,55.285714285714285,26.64965399765783,98.3123357838445,79.3,72.58064516129032,66.81714985294899,15.121716385705755
2023,8,은평구,54.77142857142857,16.14258579083715,96.84455973913182,63.05,48.38709677419355,58.61135507791682,12.280652667808736
2023,8,종로구,55.162337662337656,20.475762092338268,98.06086528631684,64.66,58.06451612903226,61.86801836479419,13.408195844236554
2023,8,중구,37.71428571428571,20.999650448915855,97.42556933699952,52.93,74.19354838709677,56.717145988517245,11.62482725838241
2023,8,중랑구,55.162337662337656,13.462647716384543,97.44421327375912,83.88,53.2258064516129,61.079267012871256,13.13510921340722
2023,9,강남구,27.399999999999995,20.11636058767167,84.44447956323378,28.8,32.25806451612903,36.8005860605375,4.729186147679257
2023,9,강동구,27.285714285714285,14.460708328897404,84.87268289806451,78.81,33.87096774193548,39.27442121608792,5.585693469295144
2023,9,강북구,16.685714285714283,11.48462951133823,83.06001123294539,94.02,58.06451612903226,40.8364723472404,6.126516986807489
2023,9,강서구,3.7714285714285714,19.014921572802443,85.35610004675243,31.76,35.483870967741936,25.66134050792677,0.8724839936646855
2023,9,관악구,27.77142857142857,23.70308829270024,84.860360151978,73.87,37.096774193548384,40.462556878149954,5.997057537489351
2023,9,광진구,17.685714285714287,18.677407821427305,84.54324588744929,84.22,29.03225806451613,33.251191941206315,3.500291795649921
2023,9,구로구,16.142857142857142,8.875825969693743,85.99993851712753,72.78,43.54838709677419,35.92578603863934,4.426307185827492
2023,9,금천구,16.02857142857143,19.973089002448635,85.41566976495416,78.34,37.096774193548384,34.53747926256763,3.9456385706667563
2023,9,노원구,16.599999999999998,14.164661627453068,83.23359031457913,58.63,33.87096774193548,32.611699288187786,3.2788824837962096
2023,9,도봉구,16.4,15.164113346818551,82.7760295994523,84.05,45.16129032258064,36.72314648626218,4.7023745138479525
2023,9,동대문구,29.77142857142857,20.576368927215302,84.71027788423385,81.37,22.58064516129032,37.67901761650484,5.033322442911531
2023,9,동작구,16.69022556390977,19.67928688030093,85.5928975042682,83.73,30.64516129032258,33.33638478038712,3.529787815360001
2023,9,마포구,16.69022556390977,21.19965311047234,85.78879156815337,66.24,54.83870967741935,39.378613570625966,5.621767624971203
2023,9,서대문구,27.257142857142856,15.179880407395578,83.19175617330265,82.03,33.87096774193548,39.185176423249146,5.554794555795996
2023,9,서초구,7.971428571428572,17.190720926931405,84.8688064183633,57.94,35.483870967741936,28.86421437957761,1.9814038483794154
2023,9,성동구,16.69022556390977,16.800461336456223,85.202915897386,72.25,48.38709677419355,37.641314601765934,5.020268659558826
2023,9,성북구,27.114285714285717,14.155915752865608,84.12429135352252,86.45,25.806451612903224,37.16050476247738,4.85379954510242
2023,9,송파구,5.485714285714286,19.390319031903196,84.38083351185304,56.32,30.64516129032258,26.148987781046735,1.0413204089998618
2023,9,양천구,15.54285714285714,18.56428102487668,86.24346439770166,64.68,40.32258064516129,34.66455909496151,3.9896369780104592
2023,9,영등포구,16.69022556390977,21.30287181944001,86.41053367396444,73.15,33.87096774193548,33.93211425012599,3.736045152834116
2023,9,용산구,27.514285714285712,23.98909915185067,85.32569771966565,80.96,25.806451612903224,37.56785295300295,4.994834289009801
2023,9,은평구,4.828571428571428,10.24010255864296,83.63681798131364,65.45,30.64516129032258,25.849588095464306,0.9376602996285937
2023,9,종로구,16.69022556390977,20.16732318393129,84.41311980686315,66.98,48.38709677419355,37.394212454519256,4.934715344565735
2023,9,중구,15.857142857142856,18.63132740693424,84.95398018372717,55.78,38.70967741935484,33.81243960648523,3.694610618176418
2023,9,중랑구,16.69022556390977,14.55194648497108,84.27041841745599,85.33,35.483870967741936,34.42710887915058,3.907425417589779
2023,10,강남구,2.1428571428571423,27.632278469782467,57.44076846219181,32.94,16.129032258064516,27.25698726657919,1.4249392081651733
2023,10,강동구,1.6,33.84874640689876,55.73109608638155,80.57,19.35483870967742,38.220936240591556,5.220949038891006
2023,10,강북구,2.257142857142857,18.597300294545583,54.99045872757355,95.05,35.483870967741936,41.27575456940079,6.278608139159292
2023,10,강서구,12.8,27.833156783420275,58.3484423306017,35.76,17.741935483870968,30.496706919578592,2.5466160493043595
2023,10,관악구,1.6285714285714286,32.621452145214526,58.57532025226598,75.86,17.741935483870968,37.28545586198458,4.89706092867996
2023,10,광진구,1.7999999999999998,25.16003495510842,58.61772862074688,85.72,19.35483870967742,38.130520457106556,5.189644697382727
2023,10,구로구,0.7142857142857142,19.58765570105398,59.70488842794375,74.82,16.129032258064516,34.19117242026959,3.825737959953689
2023,10,금천구,1.3428571428571427,28.75283189609284,59.38291891350104,80.12,22.58064516129032,38.43585062274827,5.295358096190066
2023,10,노원구,0.3714285714285714,25.85215852230384,55.16148158744141,61.36,19.35483870967742,32.41998147817024,3.2125046948009466
2023,10,도봉구,3.2,23.206158841690623,54.253439367618974,85.56,43.54838709677419,41.95359706121676,6.513295182004537
2023,10,동대문구,1.3428571428571427,30.04615405088896,58.00631158941256,83.01,16.129032258064516,37.70687100824464,5.0429660256310385
2023,10,동작구,1.774025974025974,25.105889137300824,58.8973635797789,85.26,12.903225806451612,36.78810089951146,4.724863453903013
2023,10,마포구,0.7714285714285714,28.60076209233826,59.62371756166181,68.59,22.58064516129032,36.03331067734379,4.46353506663347
2023,10,서대문구,1.7999999999999998,26.58845505518294,57.10003638884869,83.64,16.129032258064516,37.05150474041923,4.816060847461378
2023,10,서초구,2.3428571428571425,27.10534706696476,57.43840341987114,60.7,19.35483870967742,33.3882892678741,3.5477585251130637
2023,10,성동구,1.3428571428571427,23.064302317328504,59.57780660665611,74.32,17.741935483870968,35.20938031014254,4.178268527985498
2023,10,성북구,1.9428571428571424,25.834566521168245,56.78754518923344,87.84,16.129032258064516,37.70680022226467,5.042941517647968
2023,10,송파구,2.0285714285714285,28.45934472479506,57.87636663935336,59.15,19.35483870967742,33.373824300479455,3.5427503698798213
2023,10,양천구,2.1714285714285717,28.69411796018312,59.15591579346911,67.12,19.35483870967742,35.299260206951644,4.209387331318191
2023,10,영등포구,2.2285714285714286,30.280041875155256,60.31406110112522,75.18,11.29032258064516,35.85859939709942,4.403045389153364
2023,10,용산구,2.0,31.632782391142342,58.81651685782138,82.62,19.35483870967742,38.884827591728225,5.450805826935358
2023,10,은평구,1.7714285714285714,20.022169878278152,56.66403969254529,67.84,16.129032258064516,32.4853340800633,3.235131498321976
2023,10,종로구,1.774025974025974,31.208548919408077,57.67594022874605,69.3,32.25806451612903,38.44331592766183,5.297942782684723
2023,10,중구,1.4285714285714284,27.029640867312544,58.64760061702523,58.64,16.129032258064516,32.37496903419475,3.1969201932458065
2023,10,중랑구,1.774025974025974,21.32390964902942,57.27152836747194,86.78,17.741935483870968,36.97827989487966,4.790708464466853
2023,11,강남구,15.57142857142857,30.050204939848825,29.17426081402123,35.43,11.29032258064516,24.303243381188757,0.4022747600757997
2023,11,강동구,14.971428571428568,34.44718052450406,27.30167227151947,81.62,9.67741935483871,33.603540144458165,3.6222840857046177
