연도,월,출발_자치구코드,도착_자치구코드,출발_장소유형,도착_장소유형,이동유형,총이동인구수,인구가중평균이동시간
2022,1,11130,21060,직장,집,직장→집,9.53,290.04931794333686
2022,1,11130,21070,기타,집,기타→집,300.93,278.572824244841
2022,1,11130,21070,직장,집,직장→집,14.47,242.8078783690394
2022,1,11130,21080,기타,집,기타→집,156.78,285.9390228345452
2022,1,11130,21080,직장,집,직장→집,15.599999999999998,250.9038461538462
2022,1,11130,21090,기타,집,기타→집,646.04,308.3717571667389
2022,1,11130,21090,직장,집,직장→집,28.52,238.33870967741936
2022,1,11130,21100,기타,집,기타→집,283.57,304.74359064781186
2022,1,11130,21100,직장,집,직장→집,9.56,265.75
2022,1,11130,21110,기타,집,기타→집,271.93,307.19354245577904
2022,1,11130,21120,기타,집,기타→집,155.05,321.10693324733955
2022,1,11130,21120,직장,집,직장→집,2.73,215.00000000000003
2022,1,11130,21130,기타,집,기타→집,252.29,307.2036545245551
2022,1,11130,21130,직장,집,직장→집,9.88,263.14574898785423
2022,1,11130,21140,기타,집,기타→집,173.28,299.16747460757153
2022,1,11130,21140,직장,집,직장→집,27.57,247.8193688792165
2022,1,11130,21150,기타,집,기타→집,174.73,293.58822182796314
2022,1,11130,21310,기타,집,기타→집,92.92,298.64894532931555
2022,1,11130,21310,직장,집,직장→집,7.14,255.66666666666669
2022,1,11130,22010,기타,집,기타→집,127.12,243.1799874134676
2022,1,11130,22020,기타,집,기타→집,580.89,235.3573482070616
2022,1,11130,22020,직장,집,직장→집,22.88,175.54458041958043
2022,1,11130,22030,기타,집,기타→집,106.58,264.47288421842745
2022,1,11130,22030,직장,집,직장→집,2.17,243.0
2022,1,11130,22040,기타,집,기타→집,227.2,243.4230633802817
2022,1,11130,22040,직장,집,직장→집,4.56,163.5
2022,1,11130,22050,기타,집,기타→집,485.97,238.7825791715538
2022,1,11130,22050,직장,집,직장→집,8.92,221.9013452914798
2022,1,11130,22060,기타,집,기타→집,1039.32,238.76946464996345
2022,1,11130,22060,직장,집,직장→집,37.77,231.69764363251255
2022,1,11130,22070,기타,집,기타→집,750.87,264.7307656451849
2022,1,11130,22070,직장,집,직장→집,28.86,227.56930006930008
2022,1,11130,22310,기타,집,기타→집,215.25,271.4830197444832
2022,1,11130,22310,직장,집,직장→집,6.56,253.0
2022,1,11130,23010,기타,집,기타→집,5193.49,106.03645910553404
2022,1,11130,23010,직장,집,직장→집,2194.88,97.5703774238227
2022,1,11130,23020,기타,집,기타→집,684.77,117.57730332812478
2022,1,11130,23020,직장,집,직장→집,532.99,83.3485243625584
2022,1,11130,23030,기타,집,기타→집,6916.89,112.51630718429814
2022,1,11130,23030,직장,집,직장→집,5228.65,102.39702217589624
2022,1,11130,23040,기타,집,기타→집,7821.27,108.21850287740992
2022,1,11130,23040,직장,집,직장→집,3005.05,103.13486963611254
2022,1,11130,23050,기타,집,기타→집,8369.82,107.8321552912727
2022,1,11130,23050,직장,집,직장→집,4857.17,96.0073087826862
2022,1,11130,23060,기타,집,기타→집,13380.66,96.63654782350048
2022,1,11130,23060,직장,집,직장→집,10886.87,89.9787037045542
2022,1,11130,23070,기타,집,기타→집,10035.31,86.72889427431738
2022,1,11130,23070,직장,집,직장→집,7178.49,80.14417656080876
2022,1,11130,23080,기타,집,기타→집,19401.31,93.9832702018575
2022,1,11130,23080,직장,집,직장→집,12666.67,86.62809483471189
2022,1,11130,23310,기타,집,기타→집,2613.6,142.48947811447812
2022,1,11130,23310,직장,집,직장→집,186.57,124.35932893820016
2022,1,11130,23320,기타,집,기타→집,40.67,173.28768133759527
2022,1,11130,24010,기타,집,기타→집,153.29,261.3912844934438
2022,1,11130,24010,직장,집,직장→집,4.59,239.5294117647059
2022,1,11130,24020,기타,집,기타→집,484.91,259.1170320265616
2022,1,11130,24020,직장,집,직장→집,2.64,210.0
2022,1,11130,24030,기타,집,기타→집,324.97,287.09280856694465
2022,1,11130,24030,직장,집,직장→집,2.28,244.0
2022,1,11130,24040,기타,집,기타→집,648.76,286.9394383130896
2022,1,11130,24040,직장,집,직장→집,13.06,201.32312404287904
2022,1,11130,24050,기타,집,기타→집,573.93,270.61570226334226
2022,1,11130,24050,직장,집,직장→집,16.14,244.24721189591077
2022,1,11130,25010,기타,집,기타→집,600.98,177.7631701554128
2022,1,11130,25010,직장,집,직장→집,74.67,149.62849872773538
2022,1,11130,25020,기타,집,기타→집,747.41,190.76743688203263
2022,1,11130,25020,직장,집,직장→집,56.15,125.50739091718611
2022,1,11130,25030,기타,집,기타→집,1777.4,190.4122876111173
2022,1,11130,25030,직장,집,직장→집,118.69,169.15519420338697
2022,1,11130,25040,기타,집,기타→집,1867.72,192.5489473796929
2022,1,11130,25040,직장,집,직장→집,191.3,173.97166753789858
2022,1,11130,25050,기타,집,기타→집,408.94,191.9675013449406
2022,1,11130,25050,직장,집,직장→집,76.53,157.8776950215602
2022,1,11130,26010,기타,집,기타→집,214.39,277.472689957554
2022,1,11130,26010,직장,집,직장→집,8.1,299.02222222222224
2022,1,11130,26020,기타,집,기타→집,414.3,275.74315713251264
2022,1,11130,26020,직장,집,직장→집,6.4,214.65
2022,1,11130,26030,기타,집,기타→집,70.65,312.0077848549185
2022,1,11130,26030,직장,집,직장→집,6.62,235.50000000000003
2022,1,11130,26040,기타,집,기타→집,132.46,327.7363732447531
2022,1,11130,26040,직장,집,직장→집,2.37,170.0
2022,1,11130,26310,기타,집,기타→집,277.63,254.73778049922555
2022,1,11130,26310,직장,집,직장→집,13.43,219.18242740134028
2022,1,11130,29010,기타,집,기타→집,2861.73,171.52768779724153
2022,1,11130,29010,직장,집,직장→집,625.52,151.19203222918532
2022,1,11130,31011,기타,집,기타→집,4324.58,108.90039495164848
2022,1,11130,31011,직장,집,직장→집,3267.27,106.78257689141088
2022,1,11130,31012,기타,집,기타→집,4602.11,111.6475182036066
2022,1,11130,31012,직장,집,직장→집,2214.51,103.61625370849532
2022,1,11130,31013,기타,집,기타→집,2545.2,116.9253457488606
2022,1,11130,31013,직장,집,직장→집,1460.7,103.19118230985144
2022,1,11130,31014,기타,집,기타→집,5293.15,116.38579673729254
2022,1,11130,31014,직장,집,직장→집,2897.59,103.57285537291334
2022,1,11130,31021,기타,집,기타→집,5776.97,102.263082550195
2022,1,11130,31021,직장,집,직장→집,3156.46,96.4800662767784
2022,1,11130,31022,기타,집,기타→집,3130.73,114.39730669843776
2022,1,11130,31022,직장,집,직장→집,2622.01,95.47038722201668
2022,1,11130,31023,기타,집,기타→집,17573.79,99.51652773818284
2022,1,11130,31023,직장,집,직장→집,12387.77,90.3458701606504
2022,1,11130,31030,기타,집,기타→집,12180.28,106.5018037352179
2022,1,11130,31030,직장,집,직장→집,9515.47,91.71065853814892
2022,1,11130,31041,기타,집,기타→집,5968.37,96.4404284586914
2022,1,11130,31041,직장,집,직장→집,5009.95,90.42247327817644
2022,1,11130,31042,기타,집,기타→집,8368.32,97.21606009330428
2022,1,11130,31042,직장,집,직장→집,8307.0,88.43855423137113
2022,1,11130,31050,기타,집,기타→집,31365.06,90.8925358344604
2022,1,11130,31050,직장,집,직장→집,28294.41,82.35239257507048
2022,1,11130,31060,기타,집,기타→집,12723.41,84.334898427387
2022,1,11130,31060,직장,집,직장→집,10221.47,74.9459578710303
2022,1,11130,31070,기타,집,기타→집,3969.1,148.65066135899826
2022,1,11130,31070,직장,집,직장→집,821.83,134.51859873696506
2022,1,11130,31080,기타,집,기타→집,1420.58,145.2915358515536
2022,1,11130,31080,직장,집,직장→집,729.42,103.46327218886238
2022,1,11130,31091,기타,집,기타→집,4765.67,119.4855057106346
2022,1,11130,31091,직장,집,직장→집,2694.36,103.53932288187175
2022,1,11130,31092,기타,집,기타→집,3811.8,114.21613935673436
2022,1,11130,31092,직장,집,직장→집,1861.69,105.61278193469374
2022,1,11130,31101,기타,집,기타→집,87270.56,70.88897206572297
2022,1,11130,31101,직장,집,직장→집,81932.66,63.93720660356932
2022,1,11130,31103,기타,집,기타→집,33360.87,80.2537155056208
2022,1,11130,31103,직장,집,직장→집,26183.77,73.81494299713142
2022,1,11130,31104,기타,집,기타→집,26374.01,85.97464283967436
2022,1,11130,31104,직장,집,직장→집,20812.58,79.32373641326542
2022,1,11130,31110,기타,집,기타→집,4738.96,88.42456572750139
2022,1,11130,31110,직장,집,직장→집,4146.0,76.12619874577908
2022,1,11130,31120,기타,집,기타→집,6634.9800000000005,89.9185679534829
2022,1,11130,31120,직장,집,직장→집,6145.89,83.2214618224537
2022,1,11130,31130,기타,집,기타→집,18930.48,105.11666529322024
2022,1,11130,31130,직장,집,직장→집,13085.4,93.05023996209518
2022,1,11130,31140,기타,집,기타→집,1979.54,133.06666700344525
2022,1,11130,31140,직장,집,직장→집,647.77,128.8125414884913
2022,1,11130,31150,기타,집,기타→집,7882.75,103.16322603152452
2022,1,11130,31150,직장,집,직장→집,4635.61,98.23634429988718
2022,1,11130,31160,기타,집,기타→집,6802.5,103.13864314590224
2022,1,11130,31160,직장,집,직장→집,4173.78,89.6139854041181
2022,1,11130,31170,기타,집,기타→집,3635.89,101.44653166074882
2022,1,11130,31170,직장,집,직장→집,3066.27,89.34609150531428
2022,1,11130,31180,기타,집,기타→집,9265.26,105.6877130269415
2022,1,11130,31180,직장,집,직장→집,7052.1,92.97442889352106
2022,1,11130,31191,기타,집,기타→집,3119.06,129.64628125140266
2022,1,11130,31191,직장,집,직장→집,1185.38,112.66085980866896
2022,1,11130,31192,기타,집,기타→집,8807.14,118.28587714059276
2022,1,11130,31192,직장,집,직장→집,4419.31,107.4616535160466
2022,1,11130,31193,기타,집,기타→집,9409.19,110.14892992914372
2022,1,11130,31193,직장,집,직장→집,5445.8,98.06096074038707
2022,1,11130,31200,기타,집,기타→집,23965.91,94.5560302112459
2022,1,11130,31200,직장,집,직장→집,18196.43,85.90076240229538
2022,1,11130,31210,기타,집,기타→집,1994.01,151.21323864975602
2022,1,11130,31210,직장,집,직장→집,460.71,143.60812658722406
2022,1,11130,31220,기타,집,기타→집,1112.52,149.53974760004314
2022,1,11130,31220,직장,집,직장→집,232.72,126.34449123410108
2022,1,11130,31230,기타,집,기타→집,29645.7,92.87759742559628
2022,1,11130,31230,직장,집,직장→집,17872.12,82.68153190556018
2022,1,11130,31240,기타,집,기타→집,9152.43,130.5595945557628
2022,1,11130,31240,직장,집,직장→집,4266.09,109.87406501034906
2022,1,11130,31250,기타,집,기타→집,6543.43,118.58748546251736
2022,1,11130,31250,직장,집,직장→집,1715.29,110.93828448833725
2022,1,11130,31260,기타,집,기타→집,6272.15,113.14246948813408
2022,1,11130,31260,직장,집,직장→집,2810.37,90.31921419599556
2022,1,11130,31270,기타,집,기타→집,2359.77,119.0342448628468
2022,1,11130,31270,직장,집,직장→집,329.46,130.45201238390095
2022,1,11130,31280,기타,집,기타→집,828.86,165.27109523924426
2022,1,11130,31280,직장,집,직장→집,92.8,143.39030172413794
2022,1,11130,31350,기타,집,기타→집,490.87,135.9017458797645
2022,1,11130,31350,직장,집,직장→집,23.78,117.8233809924306
2022,1,11130,31370,기타,집,기타→집,932.36,133.2009524218113
2022,1,11130,31370,직장,집,직장→집,281.06,127.97545008183306
2022,1,11130,31380,기타,집,기타→집,2919.76,136.97024755459353
2022,1,11130,31380,직장,집,직장→집,1134.79,124.0050229557892
2022,1,11130,32010,기타,집,기타→집,1892.33,197.71657163391163
2022,1,11130,32010,직장,집,직장→집,376.27,161.63542137295028
2022,1,11130,32020,기타,집,기타→집,2292.27,187.3543387122808
2022,1,11130,32020,직장,집,직장→집,269.28,132.93449197860963
2022,1,11130,32030,기타,집,기타→집,809.52,258.843660440755
2022,1,11130,32030,직장,집,직장→집,7.78,178.73264781491005
2022,1,11130,32040,기타,집,기타→집,302.45,275.080211605224
2022,1,11130,32040,직장,집,직장→집,5.46,231.0
2022,1,11130,32050,기타,집,기타→집,188.43,283.76187443613014
2022,1,11130,32050,직장,집,직장→집,2.99,212.0
2022,1,11130,32060,기타,집,기타→집,306.88,252.5168143899896
2022,1,11130,32060,직장,집,직장→집,10.6,229.05
2022,1,11130,32070,기타,집,기타→집,180.38,336.5225634771039
2022,1,11130,32310,기타,집,기타→집,387.35,178.5501484445592
2022,1,11130,32310,직장,집,직장→집,32.04,136.93913857677902
2022,1,11130,32320,기타,집,기타→집,228.02,175.8781685817033
2022,1,11130,32320,직장,집,직장→집,12.15,168.08395061728396
2022,1,11130,32330,기타,집,기타→집,70.14,211.1411462788708
2022,1,11130,32330,직장,집,직장→집,14.2,124.25
2022,1,11130,32340,기타,집,기타→집,252.95,216.49638268432497
2022,1,11130,32340,직장,집,직장→집,20.73,229.60299083453933
2022,1,11130,32350,기타,집,기타→집,164.81,238.42837206480183
2022,1,11130,32350,직장,집,직장→집,6.84,180.33333333333331
2022,1,11130,32360,기타,집,기타→집,350.08,161.3454638939671
2022,1,11130,32360,직장,집,직장→집,6.57,219.66666666666663
2022,1,11130,32370,기타,집,기타→집,110.47,214.09061283606408
2022,1,11130,32380,기타,집,기타→집,94.7,250.72185850052796
2022,1,11130,32390,기타,집,기타→집,73.31,200.89141999727187
2022,1,11130,32400,기타,집,기타→집,142.68,313.40377067563776
2022,1,11130,32410,기타,집,기타→집,157.59,246.84256615267464
2022,1,11130,32410,직장,집,직장→집,11.71,214.1187019641332
2022,1,11130,33020,기타,집,기타→집,1054.16,188.04012673597936
2022,1,11130,33020,직장,집,직장→집,78.08,179.06480532786884
2022,1,11130,33030,기타,집,기타→집,324.56,198.66748829184124
2022,1,11130,33030,직장,집,직장→집,19.75,161.8232911392405
2022,1,11130,33041,기타,집,기타→집,368.87,188.21267655271504
2022,1,11130,33041,직장,집,직장→집,2.72,127.0
2022,1,11130,33042,기타,집,기타→집,835.13,208.01317160202603
2022,1,11130,33042,직장,집,직장→집,57.6,159.74947916666667
2022,1,11130,33043,기타,집,기타→집,940.89,178.19192466707054
2022,1,11130,33043,직장,집,직장→집,182.06,112.72421179830825
2022,1,11130,33044,기타,집,기타→집,743.65,189.85131446244876
2022,1,11130,33044,직장,집,직장→집,12.2,161.66147540983604
2022,1,11130,33320,기타,집,기타→집,124.81,207.66276740645785
2022,1,11130,33330,기타,집,기타→집,153.17,238.083044982699
2022,1,11130,33340,기타,집,기타→집,112.74,232.279492637928
2022,1,11130,33350,기타,집,기타→집,245.2,185.78397226753677
2022,1,11130,33350,직장,집,직장→집,91.9,121.43536452665944
2022,1,11130,33360,기타,집,기타→집,135.88,240.3810715337062
2022,1,11130,33360,직장,집,직장→집,7.04,200.0
2022,1,11130,33370,기타,집,기타→집,647.28,167.12336237795083
2022,1,11130,33370,직장,집,직장→집,57.79,196.7238276518429
2022,1,11130,33380,기타,집,기타→집,118.47,201.4201063560395
2022,1,11130,33390,기타,집,기타→집,100.36,174.13182542845755
2022,1,11130,33390,직장,집,직장→집,9.03,158.0
2022,1,11130,34011,기타,집,기타→집,1084.0,169.94570110701108
2022,1,11130,34011,직장,집,직장→집,365.38,122.52175816957688
2022,1,11130,34012,기타,집,기타→집,1774.15,157.22828396697008
2022,1,11130,34012,직장,집,직장→집,626.58,119.768058348495
2022,1,11130,34020,기타,집,기타→집,190.31,212.0214387052704
2022,1,11130,34020,직장,집,직장→집,24.91,179.29385788839824
2022,1,11130,34030,기타,집,기타→집,402.19,220.32397623014
2022,1,11130,34030,직장,집,직장→집,4.44,156.2657657657658
2022,1,11130,34040,기타,집,기타→집,1709.2,151.6416627662064
2022,1,11130,34040,직장,집,직장→집,344.18,104.27779069091754
2022,1,11130,34050,기타,집,기타→집,909.16,174.67587663337588
2022,1,11130,34050,직장,집,직장→집,23.48,123.02001703577514
2022,1,11130,34060,기타,집,기타→집,261.32,231.3718812184295
2022,1,11130,34060,직장,집,직장→집,37.62,176.36363636363637
2022,1,11130,34070,기타,집,기타→집,152.57,205.9624434685718
2022,1,11130,34070,직장,집,직장→집,12.02,142.00415973377704
2022,1,11130,34080,기타,집,기타→집,1181.19,158.12319779205717
2022,1,11130,34080,직장,집,직장→집,29.24,150.22161422708618
2022,1,11130,34310,기타,집,기타→집,152.18,231.98061506111185
2022,1,11130,34330,기타,집,기타→집,314.08,244.76292664289355
2022,1,11130,34340,기타,집,기타→집,229.99,255.43810600460887
2022,1,11130,34350,기타,집,기타→집,99.9,208.4249249249249
2022,1,11130,34360,기타,집,기타→집,473.1,185.48742337772143
2022,1,11130,34360,직장,집,직장→집,39.67,204.72523317368288
2022,1,11130,34370,기타,집,기타→집,504.29,174.0461440837613
2022,1,11130,34370,직장,집,직장→집,3.53,94.0
2022,1,11130,34380,기타,집,기타→집,470.39,232.4680796785646
2022,1,11130,34380,직장,집,직장→집,2.71,112.0
2022,1,11130,35011,기타,집,기타→집,1008.62,243.12832384842656
2022,1,11130,35011,직장,집,직장→집,47.25,233.98433862433865
2022,1,11130,35012,기타,집,기타→집,779.08,255.10763978025363
2022,1,11130,35012,직장,집,직장→집,29.08,209.99828060522697
2022,1,11130,35020,기타,집,기타→집,497.21,234.71358178636797
2022,1,11130,35020,직장,집,직장→집,15.5,235.37741935483868
2022,1,11130,35030,기타,집,기타→집,449.52,219.43955775048943
2022,1,11130,35030,직장,집,직장→집,35.48,204.1279594137542
2022,1,11130,35040,기타,집,기타→집,223.81,255.01000848934365
2022,1,11130,35040,직장,집,직장→집,13.76,178.25
2022,1,11130,35050,기타,집,기타→집,132.53,249.3025730023391
2022,1,11130,35060,기타,집,기타→집,125.83,235.7304299451641
2022,1,11130,35310,기타,집,기타→집,221.51,253.57338269152632
2022,1,11130,35310,직장,집,직장→집,5.449999999999999,186.49724770642203
2022,1,11130,35320,기타,집,기타→집,24.82,284.5568090249798
2022,1,11130,35330,기타,집,기타→집,49.32,309.32400648824006
2022,1,11130,35330,직장,집,직장→집,19.74,263.8333333333333
2022,1,11130,35340,기타,집,기타→집,38.17,238.77154833638983
2022,1,11130,35350,기타,집,기타→집,37.23,253.8275584206285
2022,1,11130,35360,기타,집,기타→집,58.32,253.24708504801092
2022,1,11130,35360,직장,집,직장→집,13.12,282.74999999999994
2022,1,11130,35370,기타,집,기타→집,123.79,268.3838759188949
2022,1,11130,35380,기타,집,기타→집,87.22,292.0667278147214
2022,1,11130,36010,기타,집,기타→집,260.53,270.11449737074423
2022,1,11130,36010,직장,집,직장→집,3.98,227.48743718592965
2022,1,11130,36020,기타,집,기타→집,314.22,332.8276685125072
2022,1,11130,36020,직장,집,직장→집,4.58,188.5
2022,1,11130,36030,기타,집,기타→집,329.42,384.55752534758057
2022,1,11130,36040,기타,집,기타→집,153.69,286.15485718003777
2022,1,11130,36040,직장,집,직장→집,2.37,239.00000000000003
2022,1,11130,36060,기타,집,기타→집,159.74,370.9204332039564
2022,1,11130,36310,기타,집,기타→집,98.39,279.551478808822
2022,1,11130,36320,기타,집,기타→집,54.72,305.0581140350877
2022,1,11130,36330,기타,집,기타→집,41.54,323.6078478574868
2022,1,11130,36330,직장,집,직장→집,9.57,238.0
2022,1,11130,36350,기타,집,기타→집,50.42,318.44466481554934
2022,1,11130,36360,기타,집,기타→집,15.97,346.0839073262367
2022,1,11130,36370,기타,집,기타→집,39.92,307.6535571142285
2022,1,11130,36380,기타,집,기타→집,61.24,421.8798171129981
2022,1,11130,36390,기타,집,기타→집,14.35,341.7289198606272
2022,1,11130,36400,기타,집,기타→집,59.79,471.3629369459776
2022,1,11130,36410,기타,집,기타→집,46.69,423.22917112872136
2022,1,11130,36420,기타,집,기타→집,159.75,316.9111111111111
2022,1,11130,36430,기타,집,기타→집,20.89,242.88128291048343
2022,1,11130,36440,기타,집,기타→집,114.4,279.96206293706297
2022,1,11130,36440,직장,집,직장→집,6.54,212.0
2022,1,11130,36450,기타,집,기타→집,46.23,350.4908068353883
2022,1,11130,36460,기타,집,기타→집,19.06,305.5587618048268
2022,1,11130,36470,기타,집,기타→집,2.43,312.0
2022,1,11130,36480,기타,집,기타→집,10.66,366.94559099437146
2022,1,11130,37011,기타,집,기타→집,370.0,286.42875675675674
2022,1,11130,37011,직장,집,직장→집,3.22,222.0
2022,1,11130,37012,기타,집,기타→집,398.62,302.1903065576238
2022,1,11130,37020,기타,집,기타→집,484.01,274.3760252887337
2022,1,11130,37020,직장,집,직장→집,24.57,241.31298331298328
2022,1,11130,37030,기타,집,기타→집,323.6,230.907694684796
2022,1,11130,37030,직장,집,직장→집,13.42,150.76751117734725
2022,1,11130,37040,기타,집,기타→집,344.15,251.7857910794712
2022,1,11130,37040,직장,집,직장→집,7.689999999999999,211.42782834850456
2022,1,11130,37050,기타,집,기타→집,387.6,270.9361713106295
2022,1,11130,37050,직장,집,직장→집,5.86,322.6211604095563
2022,1,11130,37060,기타,집,기타→집,432.73,229.3630208212973
2022,1,11130,37060,직장,집,직장→집,17.88,156.33333333333334
2022,1,11130,37070,기타,집,기타→집,71.27,251.73607408446756
2022,1,11130,37080,기타,집,기타→집,237.28,244.4341284558328
2022,1,11130,37080,직장,집,직장→집,2.19,229.0
2022,1,11130,37090,기타,집,기타→집,120.96,208.7085813492064
2022,1,11130,37100,기타,집,기타→집,283.13,256.2945996538693
2022,1,11130,37310,기타,집,기타→집,13.3,317.7263157894737
2022,1,11130,37320,기타,집,기타→집,126.52,295.9849826114449
2022,1,11130,37330,기타,집,기타→집,42.51,291.5363443895554
2022,1,11130,37340,기타,집,기타→집,20.86,447.4760306807287
2022,1,11130,37350,기타,집,기타→집,65.97,382.268303774443
2022,1,11130,37350,직장,집,직장→집,3.28,298.0
2022,1,11130,37360,기타,집,기타→집,52.18,292.99501724798773
2022,1,11130,37360,직장,집,직장→집,6.58,255.5
2022,1,11130,37370,기타,집,기타→집,18.6,221.7854838709677
2022,1,11130,37380,기타,집,기타→집,20.11,214.5773247140726
2022,1,11130,37390,기타,집,기타→집,120.99,266.1066203818497
2022,1,11130,37400,기타,집,기타→집,145.22,224.0858697149153
2022,1,11130,37400,직장,집,직장→집,12.93,208.3781902552204
2022,1,11130,37410,기타,집,기타→집,63.72,289.2021343377276
2022,1,11130,37420,기타,집,기타→집,145.31,324.93675590117675
2022,1,11130,38030,기타,집,기타→집,416.88,326.6239685281136
2022,1,11130,38030,직장,집,직장→집,10.92,313.5082417582417
2022,1,11130,38050,기타,집,기타→집,138.65,349.93234763793726
2022,1,11130,38060,기타,집,기타→집,55.18,336.2212758245741
2022,1,11130,38060,직장,집,직장→집,9.52,268.5
2022,1,11130,38070,기타,집,기타→집,422.99,326.486228988865
2022,1,11130,38070,직장,집,직장→집,3.31,442.0
2022,1,11130,38080,기타,집,기타→집,134.94,297.9230769230769
2022,1,11130,38080,직장,집,직장→집,2.7,199.0
2022,1,11130,38090,기타,집,기타→집,269.37,406.8306047444036
2022,1,11130,38090,직장,집,직장→집,2.19,357.0
2022,1,11130,38100,기타,집,기타→집,181.7,291.79779856906987
2022,1,11130,38111,기타,집,기타→집,215.55,311.7770818835537
2022,1,11130,38111,직장,집,직장→집,2.37,212.0
2022,1,11130,38112,기타,집,기타→집,282.24,297.202628968254
2022,1,11130,38113,기타,집,기타→집,178.37,306.2469585692661
2022,1,11130,38113,직장,집,직장→집,3.82,309.0
2022,1,11130,38114,기타,집,기타→집,177.32,300.241033160388
2022,1,11130,38114,직장,집,직장→집,6.95,238.3021582733813
2022,1,11130,38115,기타,집,기타→집,76.61,284.3400339381282
2022,1,11130,38115,직장,집,직장→집,2.71,377.0
2022,1,11130,38310,기타,집,기타→집,34.82,333.57237219988514
2022,1,11130,38320,기타,집,기타→집,89.73,309.7934915858687
2022,1,11130,38330,기타,집,기타→집,52.59,372.4440007606009
2022,1,11130,38340,기타,집,기타→집,55.11000000000001,349.58301578660854
2022,1,11130,38350,기타,집,기타→집,34.96,355.0214530892448
2022,1,11130,38360,기타,집,기타→집,32.8,353.45396341463413
2022,1,11130,38360,직장,집,직장→집,3.28,338.0
2022,1,11130,38370,기타,집,기타→집,29.98,313.2811874583055
2022,1,11130,38380,기타,집,기타→집,75.22999999999999,309.5788913997076
2022,1,11130,38390,기타,집,기타→집,67.23,262.81481481481484
2022,1,11130,38400,기타,집,기타→집,52.27,322.8065812129328
2022,1,11130,39010,기타,집,기타→집,624.37,268.94426381792846
2022,1,11130,39010,직장,집,직장→집,15.4,286.56298701298704
2022,1,11130,39020,기타,집,기타→집,175.92,317.56895179627105
2022,1,11130,39020,직장,집,직장→집,10.66,262.7242026266416
2022,1,11140,11010,기타,집,기타→집,57079.51,59.43091049660377
2022,1,11140,11010,집,기타,집→기타,138617.4,56.47131384660224
2022,1,11140,11010,집,직장,집→직장,138310.06,45.57013640222555
2022,1,11140,11010,직장,집,직장→집,39078.25,53.22325692680711
2022,1,11140,11020,기타,집,기타→집,49221.42,53.384297730540894
2022,1,11140,11020,집,기타,집→기타,153907.5,51.811864529019054
2022,1,11140,11020,집,직장,집→직장,218174.38,44.11525743765147
2022,1,11140,11020,직장,집,직장→집,37549.54,48.44045093495153
2022,1,11140,11030,기타,집,기타→집,237069.41,41.03418513590598
2022,1,11140,11030,집,기타,집→기타,166062.8,43.61118691242108
2022,1,11140,11030,집,직장,집→직장,126606.11,41.24634514084667
2022,1,11140,11030,직장,집,직장→집,118135.9,39.84693027267748
2022,1,11140,11040,기타,집,기타→집,52484.72,69.2935732533202
2022,1,11140,11040,집,기타,집→기타,33168.88,65.91638035411506
2022,1,11140,11040,집,직장,집→직장,46048.61,59.30626049298773
2022,1,11140,11040,직장,집,직장→집,35149.81,61.2378943157872
2022,1,11140,11050,기타,집,기타→집,47177.14,81.88296704717582
2022,1,11140,11050,집,기타,집→기타,21953.96,74.34903315848257
2022,1,11140,11050,집,직장,집→직장,16055.88,67.86216638390422
2022,1,11140,11050,직장,집,직장→집,33783.72,72.34691413497389
2022,1,11140,11060,기타,집,기타→집,55274.38,84.51082671574063
2022,1,11140,11060,집,기타,집→기타,29790.16,73.40034561747906
2022,1,11140,11060,집,직장,집→직장,20634.56,61.83695024269962
2022,1,11140,11060,직장,집,직장→집,40621.79,70.17112145968949
2022,1,11140,11070,기타,집,기타→집,32649.06,95.09060567134246
2022,1,11140,11070,집,기타,집→기타,9248.31,81.7790071915842
2022,1,11140,11070,집,직장,집→직장,4774.95,72.48512340443355
2022,1,11140,11070,직장,집,직장→집,32179.23,78.50886798720789
2022,1,11140,11080,기타,집,기타→집,76662.11,78.78790513331813
2022,1,11140,11080,집,기타,집→기타,24980.02,66.01668293300006
2022,1,11140,11080,집,직장,집→직장,21390.59,58.05303640526044
2022,1,11140,11080,직장,집,직장→집,59383.85,68.28544831633516
2022,1,11140,11090,기타,집,기타→집,34037.39,89.54090721997191
2022,1,11140,11090,집,기타,집→기타,9804.06,78.1305255169797
2022,1,11140,11090,집,직장,집→직장,6704.16,65.41432483711606
2022,1,11140,11090,직장,집,직장→집,33914.83,74.65840371306592
2022,1,11140,11100,기타,집,기타→집,24619.6,98.80083551316837
2022,1,11140,11100,집,기타,집→기타,7544.01,88.7616864240636
2022,1,11140,11100,집,직장,집→직장,3248.6,73.90189927968972
2022,1,11140,11100,직장,집,직장→집,24754.12,82.07999718834684
2022,1,11140,11110,기타,집,기타→집,47300.05,94.17639220254524
2022,1,11140,11110,집,기타,집→기타,14790.39,81.06382387482684
2022,1,11140,11110,집,직장,집→직장,7770.82,69.24458422663245
2022,1,11140,11110,직장,집,직장→집,46494.61,78.7346989253163
2022,1,11140,11120,기타,집,기타→집,305823.33,60.35572819117496
2022,1,11140,11120,집,기타,집→기타,99681.41,49.6219058297831
2022,1,11140,11120,집,직장,집→직장,66219.88,45.37959371113327
2022,1,11140,11120,직장,집,직장→집,288053.29,52.66940415782094
2022,1,11140,11130,기타,집,기타→집,496742.33,46.257719852463545
2022,1,11140,11130,집,기타,집→기타,382220.27,37.67332726754654
