month,자치구,지역,소음 평균(dB)
2023.3,Gangseo-gu,roads_and_parks,61.14760924345414
2023.4,Gangseo-gu,roads_and_parks,61.20259538266801
2023.5,Gangseo-gu,roads_and_parks,59.637084815487924
2023.6,Gangseo-gu,roads_and_parks,59.125030510420714
2023.7,Gangseo-gu,roads_and_parks,59.64554830633588
2023.8,Gangseo-gu,roads_and_parks,58.57798549404936
2023.9,Gangseo-gu,roads_and_parks,52.77076524826199
2023.10,Gangseo-gu,roads_and_parks,53.808430076546294
2023.11,Gangseo-gu,roads_and_parks,54.14424776119905
2023.12,Gangseo-gu,roads_and_parks,53.28171364727782
2023.1,Gangseo-gu,traditional_markets,54.41938427296455
2023.2,Gangseo-gu,traditional_markets,54.30466043128784
2023.3,Gangseo-gu,traditional_markets,55.41177424932893
2023.4,Gangseo-gu,traditional_markets,53.88217852684602
2023.5,Gangseo-gu,traditional_markets,53.67684879221972
2023.6,Gangseo-gu,traditional_markets,54.17187771774523
2023.7,Gangseo-gu,traditional_markets,54.04475297621675
2023.8,Gangseo-gu,traditional_markets,53.66170242050223
2023.9,Gangseo-gu,traditional_markets,53.45913609125946
2023.10,Gangseo-gu,traditional_markets,53.92958330252665
2023.11,Gangseo-gu,traditional_markets,54.25216414357697
2023.12,Gangseo-gu,traditional_markets,53.49905290996998
2023.1,Geumcheon-gu,commercial_area,54.56482817209343
2023.2,Geumcheon-gu,commercial_area,54.66333809519475
2023.3,Geumcheon-gu,commercial_area,54.98525699284305
2023.4,Geumcheon-gu,commercial_area,53.17260345969073
2023.5,Geumcheon-gu,commercial_area,53.42391075577796
2023.6,Geumcheon-gu,commercial_area,53.878221128682135
2023.7,Geumcheon-gu,commercial_area,54.89498162157607
2023.8,Geumcheon-gu,commercial_area,55.703176203306796
2023.9,Geumcheon-gu,commercial_area,53.94487062332189
2023.10,Geumcheon-gu,commercial_area,53.7565881052907
2023.11,Geumcheon-gu,commercial_area,54.52265195396354
2023.12,Geumcheon-gu,commercial_area,52.82244059678816
2023.1,Geumcheon-gu,industrial_area,44.54925916706556
2023.2,Geumcheon-gu,industrial_area,44.368201394544876
2023.3,Geumcheon-gu,industrial_area,43.65148476772187
2023.4,Geumcheon-gu,industrial_area,43.780023092008
2023.5,Geumcheon-gu,industrial_area,44.661062692972244
2023.6,Geumcheon-gu,industrial_area,44.316126277771815
2023.7,Geumcheon-gu,industrial_area,95.66117856086449
2023.8,Geumcheon-gu,industrial_area,37.40017474753333
2023.9,Geumcheon-gu,industrial_area,41.030576563324324
2023.10,Geumcheon-gu,industrial_area,42.0644662093562
2023.11,Geumcheon-gu,industrial_area,42.474349966086514
2023.12,Geumcheon-gu,industrial_area,41.805333620664236
2023.1,Geumcheon-gu,public_facilities,43.05282250312612
2023.2,Geumcheon-gu,public_facilities,42.48656093354191
2023.3,Geumcheon-gu,public_facilities,42.14846427822404
2023.4,Geumcheon-gu,public_facilities,41.7871762307117
2023.5,Geumcheon-gu,public_facilities,42.80647460768501
2023.6,Geumcheon-gu,public_facilities,42.878756631707034
2023.7,Geumcheon-gu,public_facilities,44.70308008514598
2023.8,Geumcheon-gu,public_facilities,49.395980423964
2023.9,Geumcheon-gu,public_facilities,46.94298958970491
2023.10,Geumcheon-gu,public_facilities,42.372690739285936
2023.11,Geumcheon-gu,public_facilities,42.61738907772962
2023.12,Geumcheon-gu,public_facilities,42.3814254326227
2023.1,Geumcheon-gu,residential_area,47.27350629082317
2023.2,Geumcheon-gu,residential_area,46.86935491547114
2023.3,Geumcheon-gu,residential_area,46.21842929835129
2023.4,Geumcheon-gu,residential_area,45.99942042498928
2023.5,Geumcheon-gu,residential_area,46.045842135437354
2023.6,Geumcheon-gu,residential_area,46.175409993008046
2023.7,Geumcheon-gu,residential_area,56.98933231700014
2023.8,Geumcheon-gu,residential_area,48.82290855749472
2023.9,Geumcheon-gu,residential_area,46.99063602531469
2023.10,Geumcheon-gu,residential_area,46.160695285608014
2023.11,Geumcheon-gu,residential_area,46.91775141219449
2023.12,Geumcheon-gu,residential_area,46.4010773118958
2023.1,Geumcheon-gu,roads_and_parks,48.363247985893544
2023.2,Geumcheon-gu,roads_and_parks,48.19144479197413
2023.3,Geumcheon-gu,roads_and_parks,47.56871509775014
2023.4,Geumcheon-gu,roads_and_parks,47.19835866927799
2023.5,Geumcheon-gu,roads_and_parks,46.63222476361505
2023.6,Geumcheon-gu,roads_and_parks,46.47570680585815
2023.7,Geumcheon-gu,roads_and_parks,47.33977142533882
2023.8,Geumcheon-gu,roads_and_parks,49.52525196314751
2023.9,Geumcheon-gu,roads_and_parks,48.68062710546559
2023.10,Geumcheon-gu,roads_and_parks,47.4969270636694
2023.11,Geumcheon-gu,roads_and_parks,48.41292556854252
2023.12,Geumcheon-gu,roads_and_parks,47.676032581665474
2023.1,Guro-gu,commercial_area,44.66401168589202
2023.2,Guro-gu,commercial_area,44.65672308586068
2023.3,Guro-gu,commercial_area,44.1362613421437
2023.4,Guro-gu,commercial_area,44.27305605367211
2023.5,Guro-gu,commercial_area,43.941467761165455
2023.6,Guro-gu,commercial_area,43.361371608496796
2023.7,Guro-gu,commercial_area,43.49567478571238
2023.8,Guro-gu,commercial_area,43.785931955788186
2023.9,Guro-gu,commercial_area,42.740446438165854
2023.10,Guro-gu,commercial_area,43.0691513931095
2023.11,Guro-gu,commercial_area,43.578904516632434
2023.12,Guro-gu,commercial_area,44.45409849589697
2023.1,Guro-gu,industrial_area,50.73232820597314
2023.2,Guro-gu,industrial_area,50.520699701094294
2023.3,Guro-gu,industrial_area,49.77505446038271
2023.4,Guro-gu,industrial_area,49.736002895208784
2023.5,Guro-gu,industrial_area,50.08619422608273
2023.6,Guro-gu,industrial_area,49.23004515921785
2023.7,Guro-gu,industrial_area,52.8837256122287
2023.8,Guro-gu,industrial_area,54.80716297311182
2023.9,Guro-gu,industrial_area,52.84277113012578
2023.10,Guro-gu,industrial_area,51.03881467787293
2023.11,Guro-gu,industrial_area,50.92832042464852
2023.12,Guro-gu,industrial_area,50.472159278521666
2023.1,Guro-gu,residential_area,48.18590287787288
2023.2,Guro-gu,residential_area,47.59153960733039
2023.3,Guro-gu,residential_area,47.50279617541541
2023.4,Guro-gu,residential_area,46.48982803377248
2023.5,Guro-gu,residential_area,46.803672373398165
2023.6,Guro-gu,residential_area,47.07202846956212
2023.7,Guro-gu,residential_area,48.45045730395314
2023.8,Guro-gu,residential_area,49.53872106195793
2023.9,Guro-gu,residential_area,47.54191753154159
2023.10,Guro-gu,residential_area,46.405852956907594
2023.11,Guro-gu,residential_area,47.101517861761245
2023.12,Guro-gu,residential_area,46.64059720196341
2023.1,Guro-gu,roads_and_parks,65.35704420669637
2023.2,Guro-gu,roads_and_parks,65.18790166250999
2023.3,Guro-gu,roads_and_parks,65.2696844069197
2023.4,Guro-gu,roads_and_parks,63.974992221659036
2023.5,Guro-gu,roads_and_parks,63.94877479153691
2023.6,Guro-gu,roads_and_parks,64.9486875879941
2023.7,Guro-gu,roads_and_parks,64.6924975512466
2023.8,Guro-gu,roads_and_parks,64.98712372351193
2023.9,Guro-gu,roads_and_parks,64.58532267970219
2023.10,Guro-gu,roads_and_parks,64.52758933192567
2023.11,Guro-gu,roads_and_parks,65.0598416481382
2023.12,Guro-gu,roads_and_parks,63.86832182633364
2023.1,Guro-gu,traditional_markets,44.193275074629064
2023.2,Guro-gu,traditional_markets,43.58212446941366
2023.3,Guro-gu,traditional_markets,43.27565659905625
2023.4,Guro-gu,traditional_markets,42.97289679164836
2023.5,Guro-gu,traditional_markets,43.38293545687053
2023.6,Guro-gu,traditional_markets,43.55289923837672
2023.7,Guro-gu,traditional_markets,66.23397079257403
2023.8,Guro-gu,traditional_markets,44.31141051794568
2023.9,Guro-gu,traditional_markets,43.23616651844664
2023.10,Guro-gu,traditional_markets,42.918195999004915
2023.11,Guro-gu,traditional_markets,43.423186326040906
2023.12,Guro-gu,traditional_markets,42.958636329590526
2023.1,Gwanak-gu,commercial_area,50.012838954730825
2023.2,Gwanak-gu,commercial_area,50.35025686028318
2023.3,Gwanak-gu,commercial_area,50.95774506169698
2023.4,Gwanak-gu,commercial_area,50.50829121046608
2023.5,Gwanak-gu,commercial_area,51.77550246401752
2023.6,Gwanak-gu,commercial_area,52.31647254957356
2023.7,Gwanak-gu,commercial_area,52.09744711623487
2023.8,Gwanak-gu,commercial_area,51.42859038063658
2023.9,Gwanak-gu,commercial_area,51.08628837406281
2023.10,Gwanak-gu,commercial_area,51.44102858824215
2023.11,Gwanak-gu,commercial_area,51.44225260758506
2023.12,Gwanak-gu,commercial_area,51.765899149200315
2023.1,Gwanak-gu,industrial_area,42.619167856314554
2023.2,Gwanak-gu,industrial_area,42.5624573314045
2023.3,Gwanak-gu,industrial_area,42.01716489713709
2023.4,Gwanak-gu,industrial_area,41.74699279848004
2023.5,Gwanak-gu,industrial_area,42.011727161260495
2023.6,Gwanak-gu,industrial_area,41.29516527277005
2023.7,Gwanak-gu,industrial_area,42.40168107639706
2023.8,Gwanak-gu,industrial_area,45.94908368823902
2023.9,Gwanak-gu,industrial_area,45.67603774368029
2023.10,Gwanak-gu,industrial_area,42.722110412485804
2023.11,Gwanak-gu,industrial_area,43.635447352579895
2023.12,Gwanak-gu,industrial_area,43.664107636871684
2023.1,Gwanak-gu,main_street,58.89888820315927
2023.2,Gwanak-gu,main_street,59.01812798372517
2023.3,Gwanak-gu,main_street,58.5064882146169
2023.4,Gwanak-gu,main_street,57.89948080962853
2023.5,Gwanak-gu,main_street,58.33100958844775
2023.6,Gwanak-gu,main_street,59.510387526731456
2023.7,Gwanak-gu,main_street,59.433469607299564
2023.8,Gwanak-gu,main_street,59.31536840583821
2023.9,Gwanak-gu,main_street,59.1740084064605
2023.10,Gwanak-gu,main_street,58.91299095974007
2023.11,Gwanak-gu,main_street,58.62921466381803
2023.12,Gwanak-gu,main_street,58.85751779928949
2023.1,Gwanak-gu,residential_area,46.90584501124873
2023.2,Gwanak-gu,residential_area,46.49546915395853
2023.3,Gwanak-gu,residential_area,46.33775733352358
2023.4,Gwanak-gu,residential_area,45.9322485426899
2023.5,Gwanak-gu,residential_area,46.67027454818393
2023.6,Gwanak-gu,residential_area,46.339540350409585
2023.7,Gwanak-gu,residential_area,53.221035931548926
2023.8,Gwanak-gu,residential_area,48.000745268085495
2023.9,Gwanak-gu,residential_area,46.802067199719154
2023.10,Gwanak-gu,residential_area,45.941055869841904
2023.11,Gwanak-gu,residential_area,46.71034903595968
2023.12,Gwanak-gu,residential_area,46.6340678453249
2023.1,Gwanak-gu,roads_and_parks,51.59965019794141
2023.2,Gwanak-gu,roads_and_parks,48.81728079460654
2023.3,Gwanak-gu,roads_and_parks,48.63240940913111
2023.4,Gwanak-gu,roads_and_parks,47.81115535761622
2023.5,Gwanak-gu,roads_and_parks,51.82023292147457
2023.6,Gwanak-gu,roads_and_parks,51.94082180449078
2023.7,Gwanak-gu,roads_and_parks,50.31005375303369
2023.8,Gwanak-gu,roads_and_parks,53.93911129107853
2023.9,Gwanak-gu,roads_and_parks,48.70297979076337
2023.10,Gwanak-gu,roads_and_parks,52.007320370340075
2023.11,Gwanak-gu,roads_and_parks,51.589582245305074
2023.12,Gwanak-gu,roads_and_parks,51.667245931474135
2023.1,Gwanak-gu,traditional_markets,51.10007942646046
2023.2,Gwanak-gu,traditional_markets,50.861817962169326
2023.3,Gwanak-gu,traditional_markets,51.534572963316805
2023.4,Gwanak-gu,traditional_markets,49.37279803332554
2023.5,Gwanak-gu,traditional_markets,50.39272712075474
2023.6,Gwanak-gu,traditional_markets,50.6120655165797
2023.7,Gwanak-gu,traditional_markets,50.95957944236788
2023.8,Gwanak-gu,traditional_markets,50.62576200280271
2023.9,Gwanak-gu,traditional_markets,50.51195632536456
2023.10,Gwanak-gu,traditional_markets,49.02576993995283
2023.11,Gwanak-gu,traditional_markets,49.41941679395238
2023.12,Gwanak-gu,traditional_markets,48.717258000245074
2023.1,Gwangjin-gu,commercial_area,36.48806029377495
2023.2,Gwangjin-gu,commercial_area,40.504728319838044
2023.3,Gwangjin-gu,commercial_area,43.935361963009534
2023.4,Gwangjin-gu,commercial_area,44.274762332415364
2023.5,Gwangjin-gu,commercial_area,41.941326316992715
2023.6,Gwangjin-gu,commercial_area,46.726430718087805
2023.7,Gwangjin-gu,commercial_area,40.8759726622153
2023.8,Gwangjin-gu,commercial_area,35.446362144268406
2023.9,Gwangjin-gu,commercial_area,36.37957936668699
2023.10,Gwangjin-gu,commercial_area,37.36490868811013
2023.11,Gwangjin-gu,commercial_area,36.64812483067027
2023.12,Gwangjin-gu,commercial_area,36.32997594580611
2023.1,Gwangjin-gu,main_street,58.25490289030134
2023.2,Gwangjin-gu,main_street,57.95327990400431
2023.3,Gwangjin-gu,main_street,58.54982270782803
2023.4,Gwangjin-gu,main_street,58.18610776377104
2023.5,Gwangjin-gu,main_street,58.58125340181759
2023.6,Gwangjin-gu,main_street,59.057426656284115
2023.7,Gwangjin-gu,main_street,59.31409690768713
2023.8,Gwangjin-gu,main_street,59.17468714651867
2023.9,Gwangjin-gu,main_street,58.68962645223159
2023.10,Gwangjin-gu,main_street,58.14178087746456
2023.11,Gwangjin-gu,main_street,58.920186323321595
2023.12,Gwangjin-gu,main_street,61.06388362142021
2023.1,Gwangjin-gu,residential_area,46.91335173993791
2023.2,Gwangjin-gu,residential_area,46.27581823985097
2023.3,Gwangjin-gu,residential_area,45.77078735609587
2023.4,Gwangjin-gu,residential_area,45.728267465084464
2023.5,Gwangjin-gu,residential_area,46.027022706688726
2023.6,Gwangjin-gu,residential_area,44.62674596564929
2023.7,Gwangjin-gu,residential_area,47.144876007346454
2023.8,Gwangjin-gu,residential_area,47.49335372625629
2023.9,Gwangjin-gu,residential_area,45.075926328115244
2023.10,Gwangjin-gu,residential_area,44.294944931576666
2023.11,Gwangjin-gu,residential_area,45.74232748717817
2023.12,Gwangjin-gu,residential_area,46.284003968363855
2023.1,Gwangjin-gu,roads_and_parks,65.14672285571179
2023.2,Gwangjin-gu,roads_and_parks,64.17206670044423
2023.3,Gwangjin-gu,roads_and_parks,59.87111862608917
2023.4,Gwangjin-gu,roads_and_parks,58.265011129211366
2023.5,Gwangjin-gu,roads_and_parks,57.01216782911631
2023.6,Gwangjin-gu,roads_and_parks,58.08250982320638
2023.7,Gwangjin-gu,roads_and_parks,59.673642183924215
2023.8,Gwangjin-gu,roads_and_parks,59.50932114421036
2023.9,Gwangjin-gu,roads_and_parks,56.55972050849058
2023.10,Gwangjin-gu,roads_and_parks,56.503941084463605
2023.11,Gwangjin-gu,roads_and_parks,54.85896513188086
2023.12,Gwangjin-gu,roads_and_parks,57.38273186187397
2023.1,Gwangjin-gu,traditional_markets,48.54412515457315
2023.2,Gwangjin-gu,traditional_markets,48.86628459006322
2023.3,Gwangjin-gu,traditional_markets,49.41137747024682
2023.4,Gwangjin-gu,traditional_markets,48.02691908432832
2023.5,Gwangjin-gu,traditional_markets,48.80019733347273
2023.6,Gwangjin-gu,traditional_markets,49.93727657160367
2023.7,Gwangjin-gu,traditional_markets,199.95621303790364
2023.8,Gwangjin-gu,traditional_markets,51.97145356614348
2023.9,Gwangjin-gu,traditional_markets,49.904350772490844
2023.10,Gwangjin-gu,traditional_markets,49.035790087083136
2023.11,Gwangjin-gu,traditional_markets,48.83273156645235
2023.12,Gwangjin-gu,traditional_markets,48.233540586858645
2023.1,Jongno-gu,main_street,51.311135678026844
2023.2,Jongno-gu,main_street,50.80856767205496
2023.3,Jongno-gu,main_street,50.94443273472372
2023.4,Jongno-gu,main_street,49.79274770774064
2023.5,Jongno-gu,main_street,50.076514574841426
2023.6,Jongno-gu,main_street,51.3427662983798
2023.7,Jongno-gu,main_street,151.4271762250834
2023.8,Jongno-gu,main_street,52.2188826661809
2023.9,Jongno-gu,main_street,50.04423640298868
2023.10,Jongno-gu,main_street,49.772981584003475
2023.11,Jongno-gu,main_street,49.934664869871135
2023.12,Jongno-gu,main_street,48.66589454832769
2023.1,Jongno-gu,public_facilities,48.00518144184043
2023.2,Jongno-gu,public_facilities,45.254296853868524
2023.3,Jongno-gu,public_facilities,46.10666064540716
2023.4,Jongno-gu,public_facilities,44.65863107535902
2023.5,Jongno-gu,public_facilities,44.18918617582519
2023.6,Jongno-gu,public_facilities,43.46566867912263
2023.7,Jongno-gu,public_facilities,46.473188104994136
2023.8,Jongno-gu,public_facilities,47.58229304184099
2023.9,Jongno-gu,public_facilities,44.437939407428104
2023.10,Jongno-gu,public_facilities,45.69694635353491
2023.11,Jongno-gu,public_facilities,45.10217259463487
2023.12,Jongno-gu,public_facilities,46.683454105463674
2023.1,Jongno-gu,residential_area,46.89020096055307
2023.2,Jongno-gu,residential_area,46.64892483740697
2023.3,Jongno-gu,residential_area,47.28833577616209
2023.4,Jongno-gu,residential_area,46.43635732149965
2023.5,Jongno-gu,residential_area,46.65280765413472
2023.6,Jongno-gu,residential_area,45.84665262392249
2023.7,Jongno-gu,residential_area,79.30313976545516
2023.8,Jongno-gu,residential_area,46.89045918187273
2023.9,Jongno-gu,residential_area,45.661071828801276
2023.10,Jongno-gu,residential_area,44.82117438228884
2023.11,Jongno-gu,residential_area,45.752112232099485
2023.12,Jongno-gu,residential_area,47.58051747367853
2023.1,Jongno-gu,roads_and_parks,61.81652599239905
2023.2,Jongno-gu,roads_and_parks,60.759054228259636
2023.3,Jongno-gu,roads_and_parks,61.00206626391539
2023.4,Jongno-gu,roads_and_parks,60.75041989464415
2023.5,Jongno-gu,roads_and_parks,60.548239199265815
2023.6,Jongno-gu,roads_and_parks,60.90743489334645
2023.7,Jongno-gu,roads_and_parks,60.74997263314596
2023.8,Jongno-gu,roads_and_parks,61.69927533919477
2023.9,Jongno-gu,roads_and_parks,60.47303050874558
2023.10,Jongno-gu,roads_and_parks,60.22837966212257
2023.11,Jongno-gu,roads_and_parks,60.64349872641656
2023.12,Jongno-gu,roads_and_parks,60.05310369021975
2023.1,Jung-gu,commercial_area,50.17071452492063
2023.2,Jung-gu,commercial_area,50.87327427444363
2023.3,Jung-gu,commercial_area,50.57081118061977
2023.4,Jung-gu,commercial_area,50.1179624143917
2023.5,Jung-gu,commercial_area,50.34409175664262
2023.6,Jung-gu,commercial_area,50.15242002331282
2023.7,Jung-gu,commercial_area,50.636111403380994
2023.8,Jung-gu,commercial_area,50.51593244539967
2023.9,Jung-gu,commercial_area,49.74712222440436
2023.10,Jung-gu,commercial_area,49.22977277329044
2023.11,Jung-gu,commercial_area,50.3546820492997
2023.12,Jung-gu,commercial_area,50.41883822318588
2023.1,Jung-gu,industrial_area,45.28180045035381
2023.2,Jung-gu,industrial_area,46.234294399647574
2023.3,Jung-gu,industrial_area,46.58574221925223
2023.4,Jung-gu,industrial_area,45.4400510533204
2023.5,Jung-gu,industrial_area,45.639999395401254
2023.6,Jung-gu,industrial_area,45.28252834616185
2023.7,Jung-gu,industrial_area,45.16278256658588
2023.8,Jung-gu,industrial_area,45.93681938635435
2023.9,Jung-gu,industrial_area,45.033932127527684
2023.10,Jung-gu,industrial_area,43.884917787442845
2023.11,Jung-gu,industrial_area,45.02952294210011
2023.12,Jung-gu,industrial_area,44.82789312727578
2023.1,Jung-gu,main_street,58.2170890551026
2023.2,Jung-gu,main_street,58.920590997076296
2023.3,Jung-gu,main_street,56.37998190265413
2023.4,Jung-gu,main_street,55.451739580053
2023.5,Jung-gu,main_street,56.10088217652439
2023.6,Jung-gu,main_street,55.59846089190268
2023.7,Jung-gu,main_street,114.7217141376755
2023.8,Jung-gu,main_street,55.84692370882131
2023.9,Jung-gu,main_street,56.055298424316355
2023.10,Jung-gu,main_street,54.348003500546675
2023.11,Jung-gu,main_street,54.68533677849288
2023.12,Jung-gu,main_street,54.10365577733857
2023.1,Jung-gu,residential_area,46.53097235620219
2023.2,Jung-gu,residential_area,46.16351144612947
2023.3,Jung-gu,residential_area,46.46683954687088
2023.4,Jung-gu,residential_area,45.782544591443084
2023.5,Jung-gu,residential_area,46.45458611641065
2023.6,Jung-gu,residential_area,46.038379136922096
2023.7,Jung-gu,residential_area,54.252425449980684
2023.8,Jung-gu,residential_area,47.706340588802405
2023.9,Jung-gu,residential_area,45.67757866596829
2023.10,Jung-gu,residential_area,44.25388892562704
2023.11,Jung-gu,residential_area,44.90366301034346
2023.12,Jung-gu,residential_area,45.046978483841684
2023.1,Jung-gu,roads_and_parks,51.42818424880627
2023.2,Jung-gu,roads_and_parks,52.20208664141368
2023.3,Jung-gu,roads_and_parks,52.09728102702188
2023.4,Jung-gu,roads_and_parks,51.43709326465519
2023.5,Jung-gu,roads_and_parks,52.09613737413061
2023.6,Jung-gu,roads_and_parks,52.09585082726406
2023.7,Jung-gu,roads_and_parks,53.072402780375
2023.8,Jung-gu,roads_and_parks,54.0700319734908
2023.9,Jung-gu,roads_and_parks,52.21119405910036
2023.10,Jung-gu,roads_and_parks,51.20630245275083
2023.11,Jung-gu,roads_and_parks,51.63615962175595
2023.12,Jung-gu,roads_and_parks,50.91856982668852
2023.1,Jungnang-gu,commercial_area,46.71688053391863
2023.2,Jungnang-gu,commercial_area,44.650115617852386
2023.3,Jungnang-gu,commercial_area,43.640244818305185
2023.4,Jungnang-gu,commercial_area,44.143601743188185
2023.5,Jungnang-gu,commercial_area,44.89887161854438
2023.6,Jungnang-gu,commercial_area,44.662515566369656
2023.7,Jungnang-gu,commercial_area,45.359889362010506
2023.8,Jungnang-gu,commercial_area,44.90102291666808
2023.9,Jungnang-gu,commercial_area,44.41609155301108
2023.10,Jungnang-gu,commercial_area,43.54137819784941
2023.11,Jungnang-gu,commercial_area,43.483758428494475
2023.12,Jungnang-gu,commercial_area,43.9600203351078
2023.1,Jungnang-gu,industrial_area,44.737795130153074
2023.2,Jungnang-gu,industrial_area,45.50947379117703
2023.3,Jungnang-gu,industrial_area,39.99078904543659
2023.4,Jungnang-gu,industrial_area,44.51456738572099
2023.5,Jungnang-gu,industrial_area,45.17193068768508
2023.6,Jungnang-gu,industrial_area,46.24606093154981
2023.7,Jungnang-gu,industrial_area,48.91833513544367
2023.8,Jungnang-gu,industrial_area,48.338097118600444
2023.9,Jungnang-gu,industrial_area,49.27958837655016
2023.10,Jungnang-gu,industrial_area,48.94464201840345
2023.11,Jungnang-gu,industrial_area,53.75521341151378
2023.12,Jungnang-gu,industrial_area,52.67684218011891
2023.1,Jungnang-gu,residential_area,47.820326588172584
2023.2,Jungnang-gu,residential_area,47.59320355137781
2023.3,Jungnang-gu,residential_area,47.05852677833614
2023.4,Jungnang-gu,residential_area,46.43860127921723
2023.5,Jungnang-gu,residential_area,46.8175670953691
2023.6,Jungnang-gu,residential_area,46.654590677020444
2023.7,Jungnang-gu,residential_area,66.936956176417
2023.8,Jungnang-gu,residential_area,46.85743346233985
2023.9,Jungnang-gu,residential_area,45.55922584993285
2023.10,Jungnang-gu,residential_area,45.65396245850748
2023.11,Jungnang-gu,residential_area,46.366306865055726
2023.12,Jungnang-gu,residential_area,47.01555664741871
2023.1,Jungnang-gu,roads_and_parks,58.02484272844439
2023.2,Jungnang-gu,roads_and_parks,58.39255021479854
2023.3,Jungnang-gu,roads_and_parks,58.791914449384635
2023.4,Jungnang-gu,roads_and_parks,58.24550386160998
2023.5,Jungnang-gu,roads_and_parks,57.91564796605763
2023.6,Jungnang-gu,roads_and_parks,57.680451952602226
2023.7,Jungnang-gu,roads_and_parks,58.19548600897313
2023.8,Jungnang-gu,roads_and_parks,59.59549813707885
2023.9,Jungnang-gu,roads_and_parks,57.07234539918632
2023.10,Jungnang-gu,roads_and_parks,57.153499358531846
2023.11,Jungnang-gu,roads_and_parks,57.58488990929017
2023.12,Jungnang-gu,roads_and_parks,56.88016994835087
2023.1,Jungnang-gu,traditional_markets,42.5907973603662
2023.2,Jungnang-gu,traditional_markets,42.2242378260976
2023.3,Jungnang-gu,traditional_markets,42.59409621054416
2023.4,Jungnang-gu,traditional_markets,42.54553216747791
2023.5,Jungnang-gu,traditional_markets,43.76076446575437
2023.6,Jungnang-gu,traditional_markets,44.07110338020572
2023.7,Jungnang-gu,traditional_markets,45.23229190399968
2023.8,Jungnang-gu,traditional_markets,44.90200420386107
2023.9,Jungnang-gu,traditional_markets,43.745709985736816
2023.10,Jungnang-gu,traditional_markets,42.13185103541532
2023.11,Jungnang-gu,traditional_markets,41.93897147954205
2023.12,Jungnang-gu,traditional_markets,40.829979147685926
2023.1,Mapo-gu,commercial_area,53.926937089072666
2023.2,Mapo-gu,commercial_area,54.332446944432036
2023.3,Mapo-gu,commercial_area,54.06495448644405
2023.4,Mapo-gu,commercial_area,53.99184763514076
2023.5,Mapo-gu,commercial_area,54.78005856881543
2023.6,Mapo-gu,commercial_area,54.37773722412527
2023.7,Mapo-gu,commercial_area,55.170858293647235
2023.8,Mapo-gu,commercial_area,54.98375101606318
2023.9,Mapo-gu,commercial_area,54.55784633987546
2023.10,Mapo-gu,commercial_area,53.9157005757821
2023.11,Mapo-gu,commercial_area,54.19093033630477
2023.12,Mapo-gu,commercial_area,54.29408308505332
2023.1,Mapo-gu,industrial_area,46.156663127594726
2023.2,Mapo-gu,industrial_area,46.31628865815939
2023.3,Mapo-gu,industrial_area,46.09818940019812
2023.4,Mapo-gu,industrial_area,46.48219681406442
2023.5,Mapo-gu,industrial_area,46.63073814021164
2023.6,Mapo-gu,industrial_area,46.027662482127916
2023.7,Mapo-gu,industrial_area,48.9328517781137
2023.8,Mapo-gu,industrial_area,51.545429013383846
2023.9,Mapo-gu,industrial_area,48.11206598458957
2023.10,Mapo-gu,industrial_area,46.22884242488749
2023.11,Mapo-gu,industrial_area,46.49281525655839
2023.12,Mapo-gu,industrial_area,46.16154146142074
2023.1,Mapo-gu,main_street,59.712125427973575
2023.2,Mapo-gu,main_street,59.003658131895705
2023.3,Mapo-gu,main_street,58.73160011610033
2023.4,Mapo-gu,main_street,58.44359296321481
2023.5,Mapo-gu,main_street,59.2533654465888
2023.6,Mapo-gu,main_street,60.217867618390656
2023.7,Mapo-gu,main_street,60.44461643091785
2023.8,Mapo-gu,main_street,60.544761068011695
2023.9,Mapo-gu,main_street,59.42007259508521
2023.10,Mapo-gu,main_street,58.02962835127884
2023.11,Mapo-gu,main_street,57.883243398905314
2023.12,Mapo-gu,main_street,59.0407416964465
2023.1,Mapo-gu,residential_area,46.67221996106315
2023.2,Mapo-gu,residential_area,46.491907046459815
2023.3,Mapo-gu,residential_area,46.317627143924014
2023.4,Mapo-gu,residential_area,45.853016150720734
2023.5,Mapo-gu,residential_area,46.31134611869268
2023.6,Mapo-gu,residential_area,45.75981280390629
2023.7,Mapo-gu,residential_area,56.1374755150055
2023.8,Mapo-gu,residential_area,48.43428128555541
2023.9,Mapo-gu,residential_area,45.82068252826947
2023.10,Mapo-gu,residential_area,45.15091342745214
2023.11,Mapo-gu,residential_area,46.22017243658675
2023.12,Mapo-gu,residential_area,46.46849045001534
2023.1,Mapo-gu,roads_and_parks,54.65122615803815
2023.2,Mapo-gu,roads_and_parks,50.94017094017094
2023.3,Mapo-gu,roads_and_parks,50.90829889873278
2023.4,Mapo-gu,roads_and_parks,51.14014278421693
2023.5,Mapo-gu,roads_and_parks,56.80598390021746
2023.6,Mapo-gu,roads_and_parks,58.291892700488376
2023.7,Mapo-gu,roads_and_parks,273.1501094656422
2023.8,Mapo-gu,roads_and_parks,60.08151697160252
2023.9,Mapo-gu,roads_and_parks,58.0577350430374
2023.10,Mapo-gu,roads_and_parks,58.06373120863293
2023.11,Mapo-gu,roads_and_parks,58.08778485498445
2023.12,Mapo-gu,roads_and_parks,57.758023884822
2023.1,Mapo-gu,traditional_markets,45.309599391148815
2023.2,Mapo-gu,traditional_markets,45.201085081212845
2023.3,Mapo-gu,traditional_markets,44.41124684108758
