연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2022,12,송파구,0.0018048128342245,49.645502645502646,10.18186424503003,57.68,8.695652173913043,25.240964775455993,5.032941530956436
2022,12,양천구,0.0012032085561497,45.97883597883597,10.484127251688436,70.47,15.217391304347828,28.43031154868568,7.987442890251656
2022,12,영등포구,0.0038101604278074,40.42063492063492,12.217202818480889,76.31,0.0,25.79032957990872,5.5418542259096135
2022,12,용산구,0.0032085561497326,43.6031746031746,10.388615789854931,82.75,8.695652173913043,29.08813022461846,8.596823528483439
2022,12,은평구,0.0034090909090909,33.19047619047619,6.270205411338553,67.97,15.217391304347828,24.530296399414336,4.3746027448930525
2022,12,종로구,0.0026981040350024,50.39682539682539,9.041395113992484,70.5,19.565217391304348,29.90122720123145,9.350048653705313
2022,12,중구,0.0020053475935828,47.83068783068783,10.924662507368978,61.93,10.869565217391305,26.31138418060834,6.024541320005412
2022,12,중랑구,0.0026981040350024,47.98941798941799,8.436338076311154,86.12,19.565217391304348,32.4227343122137,11.685886277070926
2023,1,강남구,0.1285714285714285,47.033557791263,5.488092088413428,38.74,22.58064516129032,22.794173293907637,1.6041676773481561
2023,1,강동구,0.124,47.85549966286952,0.0,83.03,20.967741935483872,30.395448319670685,7.04986648105378
2023,1,강북구,0.1274285714285714,47.00889403456475,3.5522580609553103,96.5,24.193548387096776,34.27642581080909,9.830272979841036
2023,1,강서구,0.1225714285714285,56.55664235778416,3.2690841446533843,41.36,19.35483870967742,24.13262732813728,2.5630617455558307
2023,1,관악구,0.0228571428571428,49.89627027218851,7.104992347544712,78.66,19.35483870967742,31.00779169445356,7.488560985884883
2023,1,광진구,0.126,45.44218212143795,6.519362864483649,87.82,14.516129032258066,30.884734803635933,7.40040067582611
2023,1,구로구,0.1251428571428571,43.74618066645375,6.263198998170139,77.69,24.193548387096776,30.403614181772706,7.055716660836708
2023,1,금천구,0.1237142857142857,49.790513325526106,8.25810418474197,82.61,19.35483870967742,32.02743410113196,8.21905230680623
2023,1,노원구,0.1211428571428571,54.766319777139,3.4223429781251937,65.16,29.03225806451613,30.50041273538464,7.125064995927639
2023,1,도봉구,0.1268571428571428,46.915681890769726,1.4990190450722074,87.67,33.87096774193548,34.01650516412691,9.644060857546009
2023,1,동대문구,0.1245714285714285,52.449328400582,5.561827332177669,85.3,20.967741935483872,32.880693819362996,8.830343887636054
2023,1,동작구,0.1239740259740259,54.282448809397074,6.056231791831387,87.39,19.35483870967742,33.44149866737598,9.232115206209027
2023,1,마포구,0.1245714285714285,49.68659285283367,8.063391895572595,71.9,19.35483870967742,29.825878977331026,6.6418161111232275
2023,1,서대문구,0.1257142857142857,53.15138933248164,2.387798331486036,85.89,72.58064516129032,42.827109422194454,15.956146251833614
2023,1,서초구,0.128,46.8610889314738,4.352790797439984,64.55,24.193548387096776,28.017085623202114,5.345961958846755
2023,1,성동구,0.1225714285714285,47.41954558359061,7.534164739732736,77.22,25.806451612903224,31.620546672959602,7.927550371495235
2023,1,성북구,0.1245714285714285,54.02327531140211,5.0237053041753,89.8,20.967741935483872,33.98785879592654,9.623538051502216
2023,1,송파구,0.1231428571428571,52.19868962702721,6.969452762665627,63.12,19.35483870967742,28.353224791302626,5.586778487573763
2023,1,양천구,0.1251428571428571,53.53987455197134,6.604670580193512,70.52,22.58064516129032,30.674066630119604,7.249473967266246
2023,1,영등포구,0.1248571428571428,51.06965736896269,7.697248421284647,78.02,9.67741935483871,29.31783645758864,6.277844733608838
2023,1,용산구,0.0208571428571428,49.07680364810674,6.853081280311682,84.94,12.903225806451612,30.758793575545436,7.310173971381774
2023,1,은평구,0.124,45.713430213989135,3.03138011239542,71.2,30.64516129032258,30.14279432334143,6.868860326047099
2023,1,종로구,0.1239740259740259,51.39690904574328,5.634381623092697,72.55,25.806451612903224,31.102343261542647,7.556299536856975
2023,1,중구,0.0111428571428571,85.68923666560205,6.243706838252686,62.64,20.967741935483872,35.1103656592963,10.427723436491677
2023,1,중랑구,0.1239740259740259,50.683199368323926,5.11462364158736,88.81,30.64516129032258,35.07539166524158,10.402667398269266
2023,2,강남구,0.0002857142857142,51.30499662869513,19.1816200855341,38.74,6.451612903225806,23.13570306634815,1.8488461381202625
2023,2,강동구,0.0,49.39151052201996,15.354118745346396,83.03,8.064516129032258,31.168029079279727,7.603358112932551
2023,2,강북구,0.0,49.82376947372156,17.89481281985988,96.5,14.516129032258066,35.7469422651679,10.883779091538047
2023,2,강서구,0.0,61.44254143156252,15.850276601312164,41.36,8.064516129032258,25.34346683238139,3.4305303238394793
2023,2,관악구,0.0014285714285714,53.98873274424216,19.577493258901296,78.66,6.451612903225806,31.735853495559567,8.010158384461938
2023,2,광진구,0.0,46.13252776890593,20.74706729850932,87.82,4.838709677419355,31.90766094896692,8.133244529920045
2023,2,구로구,0.0,52.61731697363285,19.059243347370813,77.69,12.903225806451612,32.45395722549105,8.524621630400324
2023,2,금천구,0.0002857142857142,56.5256618403776,20.35690032690544,82.61,12.903225806451612,34.479214737604075,9.975554845358243
2023,2,노원구,0.0,59.974799496078646,17.797766252174814,65.16,14.516129032258066,31.489738956102304,7.8338372214262115
2023,2,도봉구,0.0,50.317261968132286,16.374438395432044,87.67,14.516129032258066,33.77556587916448,9.471447345807709
2023,2,동대문구,0.0002857142857142,54.07313070016679,20.07577051573499,85.3,6.451612903225806,33.18015996668266,9.04488716289997
2023,2,동작구,0.0002987012987012,56.95263316654247,19.12970805462532,87.39,4.838709677419355,33.66226991997717,9.390279953847822
2023,2,마포구,0.0,51.72416072252386,20.721986297933352,71.9,6.451612903225806,30.159551984736606,6.880865835162783
2023,2,서대문구,0.0,54.46270272188509,15.307130662894329,85.89,54.83870967741935,42.099708612439755,15.435022400102172
2023,2,서초구,0.0005714285714285,58.686313389403466,17.715764585211726,64.55,12.903225806451612,30.77117504192765,7.319044290694943
2023,2,성동구,0.0,50.18247187621988,21.43692942163741,77.22,9.67741935483871,31.7033641305392,7.986882381998549
2023,2,성북구,0.0002857142857142,55.42733063628944,19.326588026860744,89.8,9.67741935483871,34.846324746454926,10.238559476719644
2023,2,송파구,0.0,54.70244242166154,20.67722067261573,63.12,9.67741935483871,29.6354164898232,6.5053651424558945
2023,2,양천구,0.0011428571428571,58.25330476596047,18.93926662213103,70.52,11.29032258064516,31.800807365175903,8.056692578905222
2023,2,영등포구,0.0011428571428571,51.03978583342206,20.2643292459912,78.02,3.225806451612903,30.510212877633805,7.132086005263775
2023,2,용산구,0.0005714285714285,55.02318659285284,19.97093430672525,84.94,4.838709677419355,32.95468040111378,8.883349289804098
2023,2,은평구,0.0002857142857142,43.68155363923489,15.52404853017465,71.2,14.516129032258066,28.984403383190664,6.038966902164676
2023,2,종로구,0.0002987012987012,52.94409844210228,19.45663272776216,72.55,12.903225806451612,31.570851135522954,7.891947538042817
2023,2,중구,0.0002857142857142,51.79170215408638,20.16313606092885,62.64,11.29032258064516,29.17708930198922,6.177010779532063
2023,2,중랑구,0.0002987012987012,52.15580308030804,18.984049641735265,88.81,30.64516129032258,38.11906254273292,12.583211425455595
2023,3,강남구,0.0048571428571428,61.92293019624543,44.56870386330925,32.94,9.67741935483871,29.82278211145011,6.639597457178227
2023,3,강동구,0.0042857142857142,54.32846268497818,43.4356004103866,80.57,9.67741935483871,37.60315363289784,12.213604415633197
2023,3,강북구,0.0077142857142857,57.183190496469,43.252301411188654,95.05,11.29032258064516,41.35670575480342,14.902720942877387
2023,3,강서구,0.0062857142857142,65.53491518506691,42.016147786008666,35.76,9.67741935483871,30.59895360804,7.19566156170333
2023,3,관악구,0.0051428571428571,64.55516519393876,44.40822850890344,75.86,11.29032258064516,39.22377182812605,13.374646285201896
2023,3,광진구,0.0045714285714285,55.35310426203911,45.25416826173615,85.72,9.67741935483871,39.20185266143709,13.35894297497937
2023,3,구로구,0.0068571428571428,62.49423329429719,43.60675891884263,74.82,11.29032258064516,38.44363438732842,12.815740902397238
2023,3,금천구,0.0054285714285714,64.14378615280884,43.76477218022257,80.12,11.29032258064516,39.864861897021036,13.833935471478714
2023,3,노원구,0.0037142857142857,61.31250221796374,43.15717284796571,61.36,9.67741935483871,35.10216174129649,10.42184599273575
2023,3,도봉구,0.006,58.74907289116009,43.47147596045807,85.56,11.29032258064516,39.815374286452666,13.798481600811355
2023,3,동대문구,0.0045714285714285,63.66642269065616,45.17852380011823,83.01,8.064516129032258,39.98480680967562,13.919866300864545
2023,3,동작구,0.0055974025974025,60.53491518506691,44.78806777928996,85.26,9.67741935483871,40.0531999443586,13.968864450577911
2023,3,마포구,0.0065714285714285,58.57707423968203,45.22740643489048,68.59,8.064516129032258,36.09311364643524,11.13178288964499
