,월,자치구,지역,소음(dB)
1198,10월,금천구,commercial_area,54.19208834755367
1199,10월,금천구,industrial_area,45.08777382629341
1200,10월,금천구,public_facilities,42.98557767604076
1201,10월,금천구,residential_area,46.85904603470379
1202,10월,금천구,roads_and_parks,48.19797567851352
1203,10월,노원구,commercial_area,53.291045294439144
1204,10월,노원구,industrial_area,43.70818448205161
1205,10월,노원구,residential_area,47.98087621600059
1206,10월,노원구,roads_and_parks,53.67240598895186
1207,10월,노원구,traditional_markets,42.706753428784914
1208,10월,도봉구,commercial_area,40.357652460544955
1209,10월,도봉구,industrial_area,47.954692817876854
1210,10월,도봉구,main_street,58.67253282314475
1211,10월,도봉구,residential_area,47.40151666645389
1212,10월,도봉구,roads_and_parks,53.226007559922245
1213,10월,도봉구,traditional_markets,40.64044045723571
1214,10월,동대문구,commercial_area,51.10332954464437
1215,10월,동대문구,residential_area,45.57507825330542
1216,10월,동대문구,roads_and_parks,64.06254281226303
1217,10월,동작구,commercial_area,48.199156238528374
1218,10월,동작구,industrial_area,45.8995915646328
1219,10월,동작구,residential_area,47.96627929035738
1220,10월,동작구,roads_and_parks,55.274004220448546
1221,10월,동작구,traditional_markets,48.033553297379065
1222,10월,마포구,commercial_area,54.55791777731188
1223,10월,마포구,industrial_area,46.26374101503032
1224,10월,마포구,main_street,58.83356268963581
1225,10월,마포구,residential_area,46.13808660097227
1226,10월,마포구,roads_and_parks,68.2634356641907
1227,10월,마포구,traditional_markets,44.321848122608394
1228,10월,서대문구,commercial_area,44.23738006915838
1229,10월,서대문구,public_facilities,53.97662389862389
1230,10월,서대문구,residential_area,45.052998917284164
1231,10월,서대문구,roads_and_parks,45.2356382619983
1232,10월,서대문구,traditional_markets,55.5931287116645
1233,10월,서초구,commercial_area,54.957863875252656
1234,10월,서초구,industrial_area,44.33997989913644
1235,10월,서초구,main_street,65.84559101332744
1236,10월,서초구,residential_area,47.73044684386821
1237,10월,서초구,roads_and_parks,53.4362107706243
1238,10월,성동구,commercial_area,50.24454148154358
1239,10월,성동구,industrial_area,47.72315657792736
1240,10월,성동구,main_street,51.247029071058975
1241,10월,성동구,parks,59.98457911128658
1242,10월,성동구,residential_area,46.15801546051665
1243,10월,성동구,roads_and_parks,69.02148294861874
1244,10월,성북구,commercial_area,56.92166450240114
1245,10월,성북구,industrial_area,57.37532361308676
1246,10월,성북구,residential_area,45.99396485192203
1247,10월,성북구,roads_and_parks,57.816783769624536
1248,10월,송파구,commercial_area,47.189274035240594
1249,10월,송파구,industrial_area,50.29895841449162
1250,10월,송파구,parks,56.51607679405289
1251,10월,송파구,residential_area,45.64210013340986
1252,10월,송파구,roads_and_parks,60.03749505039095
1253,10월,송파구,traditional_markets,55.538540293338166
1254,10월,양천구,commercial_area,48.42429762120469
1255,10월,양천구,industrial_area,50.35957511715511
1256,10월,양천구,main_street,65.4847388320612
1257,10월,양천구,residential_area,46.11584685220603
1258,10월,양천구,roads_and_parks,61.95386084144664
1259,10월,양천구,traditional_markets,43.69241869014395
1260,10월,영등포구,commercial_area,49.844836462136065
1261,10월,영등포구,industrial_area,46.187761488503206
1262,10월,영등포구,residential_area,45.94396816268453
1263,10월,영등포구,roads_and_parks,67.16292908115885
1264,10월,용산구,commercial_area,44.03826622432493
1265,10월,용산구,residential_area,46.10172127267381
1266,10월,용산구,roads_and_parks,60.75714849963997
1267,10월,은평구,commercial_area,56.65047203948512
1268,10월,은평구,main_street,69.04242278438478
1269,10월,은평구,parks,60.3150322206039
1270,10월,은평구,residential_area,46.38335334928187
1271,10월,은평구,roads_and_parks,53.578001084286555
1272,10월,종로구,main_street,50.65077602767679
1273,10월,종로구,public_facilities,44.50525099383926
1274,10월,종로구,residential_area,44.80651645912906
1275,10월,종로구,roads_and_parks,60.929757739776505
1276,10월,중구,commercial_area,49.55832822121529
1277,10월,중구,industrial_area,45.59146628646639
1278,10월,중구,main_street,53.67001269355219
1279,10월,중구,residential_area,46.10348282420354
1280,10월,중구,roads_and_parks,50.79679278960752
1281,10월,중랑구,commercial_area,44.22301367848939
1282,10월,중랑구,industrial_area,35.06905289630313
1283,10월,중랑구,residential_area,45.599102498230025
1284,10월,중랑구,roads_and_parks,58.18834768622035
1285,10월,중랑구,traditional_markets,42.41512260826935
1286,11월,강남구,commercial_area,52.59813073522068
1287,11월,강남구,industrial_area,55.16909592988692
1288,11월,강남구,main_street,61.34215928279046
1289,11월,강남구,residential_area,46.21558131651336
1290,11월,강남구,roads_and_parks,66.4586260205781
1291,11월,강남구,traditional_markets,48.21050467127784
1292,11월,강동구,commercial_area,45.09455607078624
1293,11월,강동구,industrial_area,45.454187869932056
1294,11월,강동구,main_street,64.91492512774632
1295,11월,강동구,parks,55.28087252452635
1296,11월,강동구,residential_area,53.23469340862205
1297,11월,강동구,roads_and_parks,59.62294500347517
1298,11월,강동구,traditional_markets,46.4418777602687
1299,11월,강북구,commercial_area,49.72188991555075
1300,11월,강북구,parks,54.33720596517601
1301,11월,강북구,residential_area,47.79326018214184
1302,11월,강북구,roads_and_parks,47.23602285068338
1303,11월,강북구,traditional_markets,49.79149932002189
1304,11월,강서구,commercial_area,65.75081953083996
1305,11월,강서구,industrial_area,50.82680073948955
1306,11월,강서구,main_street,63.64512841262359
1307,11월,강서구,residential_area,49.858611272660966
1308,11월,강서구,roads_and_parks,59.27683575875812
1309,11월,강서구,traditional_markets,54.01435632321839
1310,11월,관악구,commercial_area,50.27004847365442
1311,11월,관악구,industrial_area,41.874049083926124
1312,11월,관악구,main_street,57.94371001462298
1313,11월,관악구,residential_area,46.60527490892477
1314,11월,관악구,roads_and_parks,52.56148220528851
1315,11월,관악구,traditional_markets,50.2893958361326
1316,11월,광진구,commercial_area,35.10416468370218
1317,11월,광진구,main_street,58.65861198175268
1318,11월,광진구,residential_area,45.63259102535049
1319,11월,광진구,roads_and_parks,66.21220543673908
1320,11월,광진구,traditional_markets,49.20887902404943
1321,11월,구로구,commercial_area,43.88261375769791
1322,11월,구로구,industrial_area,50.5450930125437
1323,11월,구로구,residential_area,47.831137973046985
1324,11월,구로구,roads_and_parks,65.55745989214206
1325,11월,구로구,traditional_markets,43.745763990379515
1326,11월,금천구,commercial_area,54.345181124250665
1327,11월,금천구,industrial_area,45.27271444271125
1328,11월,금천구,public_facilities,43.0385749015156
1329,11월,금천구,residential_area,46.85855194297616
1330,11월,금천구,roads_and_parks,48.13397948921251
1331,11월,노원구,commercial_area,53.632131108514045
1332,11월,노원구,industrial_area,42.92127816347814
1333,11월,노원구,residential_area,47.967475225195805
1334,11월,노원구,roads_and_parks,53.80343855320784
1335,11월,노원구,traditional_markets,43.19289932169672
1336,11월,도봉구,commercial_area,42.516517429641254
1337,11월,도봉구,industrial_area,47.93218211233782
1338,11월,도봉구,main_street,58.74050173455841
1339,11월,도봉구,residential_area,47.59451649526233
1340,11월,도봉구,roads_and_parks,54.0201556561356
1341,11월,도봉구,traditional_markets,41.34338961907211
1342,11월,동대문구,commercial_area,51.288853379157594
1343,11월,동대문구,residential_area,45.88406608637701
1344,11월,동대문구,roads_and_parks,64.30545970962928
1345,11월,동작구,commercial_area,48.71163015437274
1346,11월,동작구,industrial_area,46.44182393904224
1347,11월,동작구,residential_area,48.043220401134185
1348,11월,동작구,roads_and_parks,55.45419198368041
1349,11월,동작구,traditional_markets,48.35733880652768
1350,11월,마포구,commercial_area,54.700842791925844
1351,11월,마포구,industrial_area,47.05875691841714
1352,11월,마포구,main_street,58.365620626288006
1353,11월,마포구,residential_area,46.4219834776772
1354,11월,마포구,roads_and_parks,68.89913088926247
1355,11월,마포구,traditional_markets,44.37513871290443
1356,11월,서대문구,commercial_area,43.971281379449564
1357,11월,서대문구,public_facilities,54.234896471936366
1358,11월,서대문구,residential_area,45.501050907578694
1359,11월,서대문구,roads_and_parks,44.7371453735006
1360,11월,서대문구,traditional_markets,55.23742814778221
1361,11월,서초구,commercial_area,55.290885867287166
1362,11월,서초구,industrial_area,45.40915900364861
1363,11월,서초구,main_street,65.77967386180956
1364,11월,서초구,residential_area,47.90168074197782
1365,11월,서초구,roads_and_parks,54.037527158485794
1366,11월,성동구,commercial_area,49.98335501276678
1367,11월,성동구,industrial_area,48.704365359696226
1368,11월,성동구,main_street,51.45046765741583
1369,11월,성동구,parks,60.179282149985745
1370,11월,성동구,residential_area,46.42196322691841
1371,11월,성동구,roads_and_parks,69.40667414868818
1372,11월,성북구,commercial_area,57.00032288114185
1373,11월,성북구,industrial_area,57.391419774940886
1374,11월,성북구,residential_area,46.156191738382205
1375,11월,성북구,roads_and_parks,57.572920977168906
1376,11월,송파구,commercial_area,47.60142334335083
1377,11월,송파구,industrial_area,50.622497318840885
1378,11월,송파구,parks,56.65618979175483
1379,11월,송파구,residential_area,45.99071799139705
1380,11월,송파구,roads_and_parks,60.14587983102249
1381,11월,송파구,traditional_markets,55.74405800069702
1382,11월,양천구,commercial_area,48.63515330110378
1383,11월,양천구,industrial_area,50.722352886090285
1384,11월,양천구,main_street,65.12174077850067
1385,11월,양천구,residential_area,46.48531486591817
1386,11월,양천구,roads_and_parks,62.13243635659751
1387,11월,양천구,traditional_markets,43.92136472246395
1388,11월,영등포구,commercial_area,49.62518345911747
1389,11월,영등포구,industrial_area,46.85994718998869
1390,11월,영등포구,residential_area,46.02712179615291
1391,11월,영등포구,roads_and_parks,67.1130351127114
1392,11월,용산구,commercial_area,44.44518107493455
1393,11월,용산구,residential_area,46.10678066755972
1394,11월,용산구,roads_and_parks,61.00787896795546
1395,11월,은평구,commercial_area,56.65154845528723
1396,11월,은평구,main_street,69.17433040601433
1397,11월,은평구,parks,60.4069973620334
1398,11월,은평구,residential_area,46.67911972904723
1399,11월,은평구,roads_and_parks,52.16132930129011
1400,11월,종로구,main_street,51.3064024825765
1401,11월,종로구,public_facilities,44.480274373722374
1402,11월,종로구,residential_area,45.18233175432431
1403,11월,종로구,roads_and_parks,62.45423408320002
1404,11월,중구,commercial_area,50.217577082676755
1405,11월,중구,industrial_area,45.93193252663213
1406,11월,중구,main_street,54.79707546042122
1407,11월,중구,residential_area,46.31829768642383
1408,11월,중구,roads_and_parks,51.778892196006005
1409,11월,중랑구,commercial_area,44.16154027245566
1410,11월,중랑구,industrial_area,43.29726304397357
1411,11월,중랑구,residential_area,45.76837999323788
1412,11월,중랑구,roads_and_parks,58.50586553677036
1413,11월,중랑구,traditional_markets,42.824476859529994
1414,12월,강남구,commercial_area,53.65595049089853
1415,12월,강남구,industrial_area,55.62465332844365
1416,12월,강남구,main_street,62.50442773600669
1417,12월,강남구,residential_area,47.80313461894113
1418,12월,강남구,roads_and_parks,65.84235199741538
1419,12월,강남구,traditional_markets,48.463457137663376
1420,12월,강동구,commercial_area,51.22797048278375
1421,12월,강동구,industrial_area,49.12997636059234
1422,12월,강동구,main_street,65.79870128808226
1423,12월,강동구,parks,58.022851305884025
1424,12월,강동구,residential_area,53.92173346106297
1425,12월,강동구,roads_and_parks,60.72485131491358
1426,12월,강동구,traditional_markets,46.83229870438204
1427,12월,강북구,commercial_area,49.965214525407475
1428,12월,강북구,parks,54.15670217100285
1429,12월,강북구,residential_area,48.59585576291925
1430,12월,강북구,roads_and_parks,47.48539173865273
1431,12월,강북구,traditional_markets,50.62603341465054
1432,12월,강서구,commercial_area,65.73041979949875
1433,12월,강서구,industrial_area,50.89626949508668
1434,12월,강서구,main_street,63.89185950988582
1435,12월,강서구,residential_area,51.01067792983149
1436,12월,강서구,roads_and_parks,58.51408782768252
1437,12월,강서구,traditional_markets,54.7869354069264
1438,12월,관악구,commercial_area,50.60695571317459
1439,12월,관악구,industrial_area,42.63653140467657
1440,12월,관악구,main_street,59.145
1441,12월,관악구,residential_area,47.313232054962484
1442,12월,관악구,roads_and_parks,55.24087690631808
1443,12월,관악구,traditional_markets,51.89853664337695
1444,12월,광진구,commercial_area,35.2120743971889
1445,12월,광진구,main_street,58.88039682539682
1446,12월,광진구,residential_area,46.4467645248798
1447,12월,광진구,roads_and_parks,66.20300474987975
1448,12월,광진구,traditional_markets,49.55504227034363
1449,12월,구로구,commercial_area,44.854076674329974
1450,12월,구로구,industrial_area,51.64346895584688
1451,12월,구로구,residential_area,48.644764862178995
1452,12월,구로구,roads_and_parks,65.96016282549608
1453,12월,구로구,traditional_markets,44.35821292638919
1454,12월,금천구,commercial_area,55.686078936078935
1455,12월,금천구,industrial_area,45.051353198372034
1456,12월,금천구,public_facilities,43.325669631674394
1457,12월,금천구,residential_area,47.55445305167632
1458,12월,금천구,roads_and_parks,48.83558672070159
1459,12월,노원구,commercial_area,53.29024685110212
1460,12월,노원구,industrial_area,43.80585644822511
1461,12월,노원구,residential_area,48.8061202866232
1462,12월,노원구,roads_and_parks,54.2020619751048
1463,12월,노원구,traditional_markets,44.107128631177865
1464,12월,도봉구,commercial_area,44.5642328042328
1465,12월,도봉구,industrial_area,49.18854977010926
1466,12월,도봉구,main_street,58.58280423280423
1467,12월,도봉구,residential_area,48.06281916962453
1468,12월,도봉구,roads_and_parks,54.88473419189949
1469,12월,도봉구,traditional_markets,42.08437846315708
1470,12월,동대문구,commercial_area,51.49634978957571
1471,12월,동대문구,residential_area,46.915875869386646
1472,12월,동대문구,roads_and_parks,64.61338083213083
1473,12월,동작구,commercial_area,48.87354948292448
1474,12월,동작구,industrial_area,48.109049950114034
1475,12월,동작구,residential_area,48.84970201810668
1476,12월,동작구,roads_and_parks,56.2124469234845
1477,12월,동작구,traditional_markets,48.72802147464802
1478,12월,마포구,commercial_area,54.69078453453454
1479,12월,마포구,industrial_area,46.774434080096526
1480,12월,마포구,main_street,59.99980337480338
1481,12월,마포구,residential_area,47.13588563841008
1482,12월,마포구,roads_and_parks,70.95426907322069
1483,12월,마포구,traditional_markets,45.592614401707294
1484,12월,서대문구,commercial_area,44.4299239636988
1485,12월,서대문구,public_facilities,55.02368233618233
1486,12월,서대문구,residential_area,46.25851689106164
1487,12월,서대문구,roads_and_parks,46.112149470899475
1488,12월,서대문구,traditional_markets,55.67215201465202
1489,12월,서초구,commercial_area,54.70032532532533
1490,12월,서초구,industrial_area,43.88468516159816
1491,12월,서초구,main_street,66.17052306381166
1492,12월,서초구,residential_area,48.79585793363213
1493,12월,서초구,roads_and_parks,54.30305706620249
1494,12월,성동구,commercial_area,50.22616829704115
1495,12월,성동구,industrial_area,52.570483868054396
1496,12월,성동구,main_street,51.64365775549985
1497,12월,성동구,parks,60.625476190476185
1498,12월,성동구,residential_area,47.1295870610364
1499,12월,성동구,roads_and_parks,69.89930756892944
1500,12월,성북구,commercial_area,57.36150501867414
1501,12월,성북구,industrial_area,58.057028619528616
1502,12월,성북구,residential_area,46.61154262245138
1503,12월,성북구,roads_and_parks,57.577912827912826
1504,12월,송파구,commercial_area,49.251420939424975
1505,12월,송파구,industrial_area,51.506122076023395
1506,12월,송파구,parks,56.266216931216924
1507,12월,송파구,residential_area,47.03435981263608
1508,12월,송파구,roads_and_parks,60.26055853858539
1509,12월,송파구,traditional_markets,56.57673197485536
1510,12월,양천구,commercial_area,49.180173821952344
1511,12월,양천구,industrial_area,51.246798351061976
1512,12월,양천구,main_street,65.35830687830688
1513,12월,양천구,residential_area,47.10174847538557
1514,12월,양천구,roads_and_parks,62.484269330483954
1515,12월,양천구,traditional_markets,45.39741331210277
1516,12월,영등포구,commercial_area,50.38063434048084
1517,12월,영등포구,industrial_area,47.88276245597509
1518,12월,영등포구,residential_area,46.82288941021825
1519,12월,영등포구,roads_and_parks,67.82010354785629
1520,12월,용산구,commercial_area,44.998143825436266
1521,12월,용산구,main_street,57.75249643717135
1522,12월,용산구,residential_area,46.52810017556047
1523,12월,용산구,roads_and_parks,62.87791837791838
1524,12월,은평구,commercial_area,56.82416345367085
1525,12월,은평구,main_street,69.5271693121693
1526,12월,은평구,parks,60.62902116402116
1527,12월,은평구,residential_area,47.48818393267393
1528,12월,은평구,roads_and_parks,55.117153679653676
1529,12월,종로구,main_street,51.865558061821226
1530,12월,종로구,public_facilities,46.92372782446312
1531,12월,종로구,residential_area,46.29204355139786
1532,12월,종로구,roads_and_parks,63.00516281607047
1533,12월,중구,commercial_area,50.646599927849934
1534,12월,중구,industrial_area,46.50521771609464
1535,12월,중구,main_street,56.87294903926483
1536,12월,중구,residential_area,47.16534120999515
1537,12월,중구,roads_and_parks,51.984083463117706
1538,12월,중랑구,commercial_area,45.44460948173472
1539,12월,중랑구,industrial_area,41.61646224146224
1540,12월,중랑구,residential_area,46.66241314112134
1541,12월,중랑구,roads_and_parks,58.678022072215946
1542,12월,중랑구,traditional_markets,42.298679624324784
