`RAINGAUGE_CODE`|`RAINGAUGE_NAME`|`GU_CODE`|`GU_NAME`|`RAINFALLHOUR`|`RAINFALLACCU`|`RAINFALLMAX`|`RECEIVE_TIME`|`LIST_TIME`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 09:59:40`|`2020-07-17 09:59:54`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 09:58:40`|`2020-07-17 09:58:45`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:00:40`|`2020-07-17 10:00:55`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:02:40`|`2020-07-17 10:02:57`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:01:40`|`2020-07-17 10:01:58`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:04:40`|`2020-07-17 10:04:55`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:03:40`|`2020-07-17 10:03:48`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:06:40`|`2020-07-17 10:06:57`
`2301`|`관악구청`|`123`|`관악구`|`0`|`409.5`|`16.5`|`2020-07-17 10:05:40`|`2020-07-17 10:05:53`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:47:40`|`2020-07-17 09:47:56`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:49:40`|`2020-07-17 09:49:56`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:48:40`|`2020-07-17 09:48:45`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:50:40`|`2020-07-17 09:50:57`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:51:40`|`2020-07-17 09:52:08`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:53:40`|`2020-07-17 09:54:00`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:54:40`|`2020-07-17 09:54:59`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:56:41`|`2020-07-17 09:56:58`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:52:40`|`2020-07-17 09:53:08`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:55:40`|`2020-07-17 09:55:53`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:57:41`|`2020-07-17 09:57:57`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:00:41`|`2020-07-17 10:00:55`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:59:41`|`2020-07-17 09:59:54`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 09:58:41`|`2020-07-17 09:58:45`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:04:40`|`2020-07-17 10:04:55`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:02:40`|`2020-07-17 10:02:57`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:03:40`|`2020-07-17 10:03:48`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:01:40`|`2020-07-17 10:01:58`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:47:41`|`2020-07-17 09:48:24`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:06:40`|`2020-07-17 10:06:57`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:48:41`|`2020-07-17 09:49:28`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:50:41`|`2020-07-17 09:51:18`
`2302`|`신림P`|`123`|`관악구`|`0`|`383`|`22`|`2020-07-17 10:05:40`|`2020-07-17 10:05:53`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:49:41`|`2020-07-17 09:50:23`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:53:40`|`2020-07-17 09:54:00`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:51:40`|`2020-07-17 09:52:08`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:54:40`|`2020-07-17 09:55:25`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:55:41`|`2020-07-17 09:56:12`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:56:41`|`2020-07-17 09:57:22`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:58:40`|`2020-07-17 09:59:27`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:52:40`|`2020-07-17 09:53:08`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:59:40`|`2020-07-17 10:00:08`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:00:40`|`2020-07-17 10:01:15`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:01:40`|`2020-07-17 10:02:24`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:02:40`|`2020-07-17 10:03:24`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 09:57:41`|`2020-07-17 09:58:12`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:06:41`|`2020-07-17 10:07:27`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:05:41`|`2020-07-17 10:06:02`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:04:41`|`2020-07-17 10:05:14`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:48:42`|`2020-07-17 09:49:28`
`2401`|`서초구청`|`124`|`서초구`|`0`|`484.5`|`17`|`2020-07-17 10:03:42`|`2020-07-17 10:04:01`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:49:42`|`2020-07-17 09:50:23`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:47:42`|`2020-07-17 09:48:24`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:52:42`|`2020-07-17 09:53:08`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:50:40`|`2020-07-17 09:51:18`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:51:42`|`2020-07-17 09:52:08`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:55:42`|`2020-07-17 09:56:12`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:56:42`|`2020-07-17 09:57:22`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:54:41`|`2020-07-17 09:55:25`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:58:42`|`2020-07-17 09:59:27`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:59:41`|`2020-07-17 10:00:08`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:53:40`|`2020-07-17 09:54:00`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:00:40`|`2020-07-17 10:01:15`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:01:41`|`2020-07-17 10:02:24`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:03:42`|`2020-07-17 10:04:01`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 09:57:40`|`2020-07-17 09:58:12`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:05:42`|`2020-07-17 10:06:02`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:04:42`|`2020-07-17 10:05:14`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:47:41`|`2020-07-17 09:48:24`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:06:42`|`2020-07-17 10:07:27`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:48:41`|`2020-07-17 09:49:28`
`2402`|`반포P`|`124`|`서초구`|`0`|`420.5`|`18.5`|`2020-07-17 10:02:42`|`2020-07-17 10:03:24`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:50:41`|`2020-07-17 09:51:18`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:49:41`|`2020-07-17 09:50:23`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:52:41`|`2020-07-17 09:53:08`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:53:41`|`2020-07-17 09:54:25`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:51:41`|`2020-07-17 09:52:08`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:54:42`|`2020-07-17 09:55:25`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:56:42`|`2020-07-17 09:57:22`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:55:42`|`2020-07-17 09:56:12`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:00:40`|`2020-07-17 10:01:15`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:58:40`|`2020-07-17 09:59:27`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:01:40`|`2020-07-17 10:02:24`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:02:40`|`2020-07-17 10:03:24`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:59:40`|`2020-07-17 10:00:08`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 09:57:42`|`2020-07-17 09:58:12`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:03:40`|`2020-07-17 10:04:28`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:06:40`|`2020-07-17 10:07:27`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:04:40`|`2020-07-17 10:05:14`
`2501`|`송파구청`|`125`|`송파구`|`0`|`352.5`|`13.5`|`2020-07-17 10:05:40`|`2020-07-17 10:06:29`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:47:41`|`2020-07-17 09:48:24`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:48:41`|`2020-07-17 09:49:28`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:51:41`|`2020-07-17 09:52:08`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:52:41`|`2020-07-17 09:53:08`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:50:41`|`2020-07-17 09:51:18`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:49:41`|`2020-07-17 09:50:23`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:53:41`|`2020-07-17 09:54:25`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:54:41`|`2020-07-17 09:55:25`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:55:41`|`2020-07-17 09:56:12`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:58:41`|`2020-07-17 09:59:27`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:59:41`|`2020-07-17 10:00:08`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:57:41`|`2020-07-17 09:58:12`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:01:41`|`2020-07-17 10:02:24`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:00:41`|`2020-07-17 10:01:15`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 09:56:41`|`2020-07-17 09:57:22`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:02:41`|`2020-07-17 10:03:24`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:03:41`|`2020-07-17 10:04:28`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:04:41`|`2020-07-17 10:05:14`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:07:40`|`2020-07-17 10:08:23`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:05:41`|`2020-07-17 10:06:29`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:08:40`|`2020-07-17 10:09:09`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:09:40`|`2020-07-17 10:10:09`
`2502`|`마천2동`|`125`|`송파구`|`0`|`345.5`|`12`|`2020-07-17 10:06:41`|`2020-07-17 10:07:27`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:13:40`|`2020-07-17 10:14:25`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:11:40`|`2020-07-17 10:12:17`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:10:40`|`2020-07-17 10:10:59`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:12:40`|`2020-07-17 10:13:00`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:14:40`|`2020-07-17 10:15:00`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:17:40`|`2020-07-17 10:18:06`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:15:40`|`2020-07-17 10:16:16`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:16:40`|`2020-07-17 10:16:59`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:18:40`|`2020-07-17 10:19:12`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:20:40`|`2020-07-17 10:21:17`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:19:41`|`2020-07-17 10:19:59`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:21:40`|`2020-07-17 10:21:59`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:23:40`|`2020-07-17 10:24:05`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:22:40`|`2020-07-17 10:23:03`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:25:40`|`2020-07-17 10:26:10`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:24:40`|`2020-07-17 10:24:59`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:27:40`|`2020-07-17 10:28:01`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:28:40`|`2020-07-17 10:29:02`
`101`|`강남구청`|`101`|`강남구`|`0`|`449.5`|`16.5`|`2020-07-17 10:26:41`|`2020-07-17 10:27:24`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:07:40`|`2020-07-17 10:08:23`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:08:40`|`2020-07-17 10:09:09`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:10:40`|`2020-07-17 10:10:59`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:12:40`|`2020-07-17 10:13:00`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:11:40`|`2020-07-17 10:12:17`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:09:40`|`2020-07-17 10:10:09`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:14:40`|`2020-07-17 10:15:00`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:15:40`|`2020-07-17 10:16:16`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:16:41`|`2020-07-17 10:16:59`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:13:40`|`2020-07-17 10:14:25`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:17:40`|`2020-07-17 10:18:06`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:18:40`|`2020-07-17 10:19:12`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:21:40`|`2020-07-17 10:21:59`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:19:40`|`2020-07-17 10:19:59`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:22:40`|`2020-07-17 10:23:03`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:23:40`|`2020-07-17 10:24:05`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:20:40`|`2020-07-17 10:21:17`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:24:40`|`2020-07-17 10:24:59`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:28:40`|`2020-07-17 10:29:02`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:27:40`|`2020-07-17 10:28:01`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:07:40`|`2020-07-17 10:08:23`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:26:40`|`2020-07-17 10:27:24`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:08:40`|`2020-07-17 10:09:09`
`102`|`세곡동`|`101`|`강남구`|`0`|`402`|`18`|`2020-07-17 10:25:40`|`2020-07-17 10:26:10`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:09:40`|`2020-07-17 10:10:09`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:10:40`|`2020-07-17 10:10:59`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:11:40`|`2020-07-17 10:12:17`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:13:40`|`2020-07-17 10:14:25`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:12:40`|`2020-07-17 10:13:00`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:15:40`|`2020-07-17 10:16:16`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:14:40`|`2020-07-17 10:15:00`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:16:40`|`2020-07-17 10:16:59`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:18:40`|`2020-07-17 10:19:12`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:19:40`|`2020-07-17 10:19:59`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:17:40`|`2020-07-17 10:18:06`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:20:40`|`2020-07-17 10:21:17`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:24:40`|`2020-07-17 10:24:59`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:23:40`|`2020-07-17 10:24:05`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:25:40`|`2020-07-17 10:26:10`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:22:40`|`2020-07-17 10:23:03`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:26:40`|`2020-07-17 10:27:24`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:21:40`|`2020-07-17 10:21:59`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:07:40`|`2020-07-17 10:09:41`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:27:40`|`2020-07-17 10:28:01`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:09:40`|`2020-07-17 10:11:41`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:08:40`|`2020-07-17 10:10:40`
`103`|`개포2동`|`101`|`강남구`|`0`|`410.5`|`15`|`2020-07-17 10:28:40`|`2020-07-17 10:29:02`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:10:40`|`2020-07-17 10:12:43`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:11:40`|`2020-07-17 10:13:42`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:12:40`|`2020-07-17 10:14:48`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:13:40`|`2020-07-17 10:15:44`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:16:40`|`2020-07-17 10:18:55`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:17:40`|`2020-07-17 10:19:37`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:14:40`|`2020-07-17 10:16:53`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:18:40`|`2020-07-17 10:20:53`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:15:40`|`2020-07-17 10:17:48`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:19:40`|`2020-07-17 10:21:38`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:21:40`|`2020-07-17 10:23:47`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:20:40`|`2020-07-17 10:22:48`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:23:40`|`2020-07-17 10:25:50`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:24:40`|`2020-07-17 10:26:36`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:25:40`|`2020-07-17 10:27:48`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:26:40`|`2020-07-17 10:28:47`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:27:41`|`2020-07-17 10:29:57`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:22:40`|`2020-07-17 10:24:52`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:09:40`|`2020-07-17 10:11:41`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:07:40`|`2020-07-17 10:09:41`
`201`|`강동구청`|`102`|`강동구`|`0`|`366`|`18`|`2020-07-17 10:28:40`|`2020-07-17 10:30:33`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:08:40`|`2020-07-17 10:10:40`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:12:40`|`2020-07-17 10:14:48`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:10:40`|`2020-07-17 10:12:43`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:14:40`|`2020-07-17 10:16:53`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:11:40`|`2020-07-17 10:13:42`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:13:40`|`2020-07-17 10:15:44`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:15:40`|`2020-07-17 10:17:48`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:16:40`|`2020-07-17 10:18:55`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:17:40`|`2020-07-17 10:19:37`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:18:40`|`2020-07-17 10:20:53`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:19:40`|`2020-07-17 10:21:38`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:21:40`|`2020-07-17 10:23:47`
`202`|`고덕2동`|`102`|`강동구`|`0`|`328.5`|`18`|`2020-07-17 10:22:40`|`2020-07-17 10:24:52`
