gu,total_pop,avg_time,total_time,pop_norm,avg_norm,total_norm,stress_score,model,w_pop,w_avg,w_total
35030,529.36,174.0205479452055,92119.51726027398,0.000933546304943859,0.424709814628108,0.0035991544318517907,14.978836184343288,literature,0.45,0.35,0.2
25030,1273.62,172.09397590361445,219182.32959036142,0.002254461082353586,0.41860257783413435,0.008612751851256765,14.924796009925748,literature,0.45,0.35,0.2
33360,113.99,170.61290322580646,19448.16483870968,0.00019634644052459908,0.4139075748146843,0.0007317151057103351,14.510235010451764,literature,0.45,0.35,0.2
34360,284.61,169.80722891566265,48328.83542168675,0.0004991633046871869,0.4113535858204258,0.0018712779160260996,14.457263410746346,literature,0.45,0.35,0.2
34020,236.56,168.71830985915494,39912.00338028169,0.0004138840272108515,0.407901710477072,0.001539169672642278,14.325968041374853,literature,0.45,0.35,0.2
33041,467.73,167.26923076923077,78236.83730769232,0.0008241652046136498,0.4033081271880432,0.0030513767846525926,14.213899421482177,literature,0.45,0.35,0.2
36320,25.14,166.14285714285714,4176.831428571429,3.865520631497576e-05,0.3997375207916846,0.00012914448436251622,13.995135601680387,literature,0.45,0.35,0.2
33020,1091.35,161.31046931407943,176046.18068592055,0.0019309677648590667,0.3844188427907888,0.006910701653685598,13.679767080169974,literature,0.45,0.35,0.2
32370,132.85,162.17857142857142,21545.42321428571,0.0002298192224851336,0.3871707280357202,0.0008144679504395844,13.577606705270831,literature,0.45,0.35,0.2
25050,378.95,161.21259842519686,61091.514173228345,0.0006665982066043041,0.38410859189918506,0.0023748629703785606,13.521294895176242,literature,0.45,0.35,0.2
25020,660.31,160.0103626943005,105656.44259067356,0.001165956739606213,0.38029750249673716,0.004133289421142425,13.445546429090927,literature,0.45,0.35,0.2
25010,396.87,158.09677419354838,62743.86677419355,0.0006984026738753952,0.3742314235502853,0.002440060887725339,13.178329162338883,literature,0.45,0.35,0.2
33030,371.01,158.03603603603602,58632.94972972972,0.0006525062718870907,0.3740388834830832,0.002277853844550745,13.166280781033842,literature,0.45,0.35,0.2
33320,32.59,158.14285714285714,5153.875714285715,5.187748763024525e-05,0.37437750658145025,0.00016769633615669845,13.108901144017254,literature,0.45,0.35,0.2
34370,269.94,155.8235294117647,42063.00352941176,0.00047312694671470325,0.3670252335541134,0.0016240430403810827,12.899654747803751,literature,0.45,0.35,0.2
33042,715.41,154.30316742081448,110390.02900452488,0.001263748377253374,0.36220568334221365,0.004320065521826889,12.820468904390417,literature,0.45,0.35,0.2
33390,92.04,152.76923076923077,14060.880000000001,0.00015738951772323464,0.3573431014319934,0.0005191456145299584,12.52447399070791,literature,0.45,0.35,0.2
34050,645.31,151.2941176470588,97631.60705882352,0.0011393346966895631,0.3526669902144954,0.0038166484309437075,12.470947687477242,literature,0.45,0.35,0.2
32010,2379.98,147.01156069364163,349884.5742196532,0.004218031975771243,0.33909127706514564,0.013769952643267629,12.333405189055155,literature,0.45,0.35,0.2
29010,1850.97,147.6990291262136,273386.4719417476,0.0032791435142154437,0.3412705532175347,0.01075151883768226,12.307061197507053,literature,0.45,0.35,0.2
33044,715.57,147.45685279187816,105515.70015228426,0.0012640323457111518,0.3405028538075186,0.0041277360581011896,12.057036059982176,literature,0.45,0.35,0.2
33043,996.84,145.4440789473684,144984.47565789474,0.0017632311464555609,0.3341223571451742,0.005685080393499207,11.88732950954158,literature,0.45,0.35,0.2
32020,1958.67,142.70546737213405,279512.9177777778,0.0034702897823569905,0.3254409535871422,0.010993253869910666,11.766461493154253,literature,0.45,0.35,0.2
32320,335.49,143.40506329113924,48110.964683544305,0.0005894652742604636,0.3276586738930664,0.0018626812530805543,11.531833148660656,literature,0.45,0.35,0.2
34080,962.8,136.3386454183267,131266.84780876496,0.0017028168570633764,0.3052581166843189,0.005143815311107593,10.863537148741164,literature,0.45,0.35,0.2
31130,59541.45,66.38328880252611,3952557.271071168,0.10566837247702456,0.08349951195197934,0.15592287846528247,10.796017249091031,literature,0.45,0.35,0.2
32310,438.9,134.3109243697479,58949.06470588235,0.0007729976381278484,0.2988302373585252,0.0022903269922767444,10.539649741109669,literature,0.45,0.35,0.2
34040,1886.53,130.5141129032258,246218.78941532256,0.003342255503956515,0.2867943382654525,0.009679546476076935,10.381794266490418,literature,0.45,0.35,0.2
34012,2319.25,129.18015267175574,299601.0690839695,0.004110248198016033,0.28256568196220644,0.011785884708961369,10.310477731767174,literature,0.45,0.35,0.2
23320,66.58,132.05263157894737,8792.064210526316,0.00011220303687937406,0.2916714452003288,0.00031125063124561297,10.21977473129599,literature,0.45,0.35,0.2
33350,394.25,128.9673913043478,50845.39402173913,0.0006937526903792871,0.28189122804959976,0.0019705753538179467,9.936823359879417,literature,0.45,0.35,0.2
34011,1518.23,126.74766355140187,192432.10523364486,0.002688595610209703,0.27485468712990463,0.007557251399598802,9.892045879998076,literature,0.45,0.35,0.2
31050,56486.51,62.554804711717296,3533502.601896466,0.10024645622450519,0.07136321058365837,0.13938797443289,9.796562389188576,literature,0.45,0.35,0.2
33370,844.5699999999999,126.55023923444976,106880.53555023923,0.0014929819147943412,0.27422885169448574,0.004181589228069783,9.748825780034142,literature,0.45,0.35,0.2
32360,314.33,126.63366336633663,39804.75940594059,0.000551910445719376,0.2744933063407517,0.001534938079596734,9.662800453575615,literature,0.45,0.35,0.2
31280,1349.82,124.43157894736842,167960.23389473683,0.002389701060370168,0.26751269482110546,0.006591649358035085,9.60231385361605,literature,0.45,0.35,0.2
31070,5530.14,116.30423782416192,643178.7177609109,0.009808944956725517,0.2417490090241131,0.02534264440271839,9.409470726950975,literature,0.45,0.35,0.2
31220,1800.42,115.95582329317268,208769.183373494,0.0031894272295863333,0.2406445343419957,0.008201873782029495,8.730120402941823,literature,0.45,0.35,0.2
31240,16085.76,93.3999569707401,1502409.2918416525,0.02854308953351543,0.16914239803436606,0.05924584636942788,8.389339887599563,literature,0.45,0.35,0.2
31350,366.94,112.94594594594595,41444.38540540541,0.000645282824242373,0.23110321780490414,0.0015996338354119827,8.149643026970791,literature,0.45,0.35,0.2
31210,2930.62,108.88732394366197,319107.3692957746,0.005195309423212852,0.21823737884841768,0.0125555570828892,8.12320832539698,literature,0.45,0.35,0.2
31101,45104.98,60.38800499142099,2723799.7573779444,0.08004648421669591,0.0644944516214776,0.1074390192876428,8.008177982255887,literature,0.45,0.35,0.2
31023,39218.7,65.22907450008849,2558199.5040966203,0.06959949763140134,0.07984065056304511,0.10090482578697321,7.944496678859105,literature,0.45,0.35,0.2
31030,36858.19,66.16961637807329,2438892.292690137,0.0654100577297226,0.08282216998692199,0.09619724599824608,7.766173467344709,literature,0.45,0.35,0.2
31140,3463.83,104.9421906693712,363501.908306288,0.006141652056785314,0.2057312993612574,0.014307260371500253,7.763115027629352,literature,0.45,0.35,0.2
23310,1056.68,107.48905109489051,113581.53051094891,0.0018694353496643834,0.21380485143408906,0.004445994607003022,7.656214283068074,literature,0.45,0.35,0.2
31230,32000.79,68.13962348722546,2180521.7818937697,0.05678913031216688,0.08906709602221723,0.08600255801342584,7.392910385093629,literature,0.45,0.35,0.2
31180,45702.09,55.32612752721617,2528519.659600311,0.0811062367530933,0.04844829106864018,0.09973372946818189,7.340145430655241,literature,0.45,0.35,0.2
31192,18005.68,82.05166199439327,1477395.969339207,0.03195056904261774,0.13316828280160517,0.05825887994825959,7.2638431039391715,literature,0.45,0.35,0.2
31200,14864.58,85.20639884532115,1266557.3321481838,0.02637573577558512,0.14316880422274028,0.04993968703927758,7.196609998482792,literature,0.45,0.35,0.2
31092,6340.94,91.98052309404564,583242.9781079578,0.0112479551165135,0.16464279012393357,0.02297772217139281,6.7282100780086385,literature,0.45,0.35,0.2
23040,8210.68,89.3375850340136,733522.3226870748,0.014566375018045308,0.15626467177903586,0.02890738892718933,6.70289816662208,literature,0.45,0.35,0.2
23080,18467.75,76.82696252097706,1418821.137096774,0.032770652200650834,0.11660597619035028,0.055947655897828255,6.6748416336481124,literature,0.45,0.35,0.2
31370,1473.79,97.94025974025973,144343.3754025974,0.0026097233710619745,0.1835351658785891,0.005659784096914895,6.654364039386704,literature,0.45,0.35,0.2
31080,2750.42,95.75376196990425,263363.06199726404,0.004875489947640831,0.17660396406273146,0.010356018838038373,6.607656166600206,literature,0.45,0.35,0.2
31091,7420.33,89.3951762523191,663341.708200371,0.013163659576767022,0.1564472360433624,0.026138228216589537,6.59078250680399,literature,0.45,0.35,0.2
31380,4217.47,93.30930656934306,393529.20117700734,0.0074792144850322545,0.168855036100917,0.015492066179648638,6.556332238951519,literature,0.45,0.35,0.2
23010,4241.62,93.1602023608769,395150.17753794265,0.00752207597412806,0.16838237549522853,0.015556026064929545,6.542997082467352,literature,0.45,0.35,0.2
31193,20005.03,73.96504504504504,1479672.9450774775,0.03549902114297801,0.10753369270808101,0.058348724014167595,6.528109676500198,literature,0.45,0.35,0.2
31191,5468.53,91.37443218689162,499683.82364698243,0.009699599352452527,0.16272148087166863,0.019680675982261607,6.5253473210139985,literature,0.45,0.35,0.2
23030,7314.99,88.86651162790697,650057.6438930233,0.012976701843377694,0.1547713682449199,0.025614070523955514,6.513230882003304,literature,0.45,0.35,0.2
31014,9662.69,84.68232044198895,818259.0109116023,0.017143406520405635,0.1415074747532676,0.03225089780772445,6.369232865937108,literature,0.45,0.35,0.2
23060,15889.539999999999,77.25503806538289,1227547.017541424,0.028194837716108426,0.11796297642649847,0.048400432484337154,6.365480521839069,literature,0.45,0.35,0.2
31012,7467.53,87.02768804799261,649881.8713290263,0.013247430271811413,0.14894229423032712,0.025607134955183686,6.321257359396637,literature,0.45,0.35,0.2
23050,9862.86,83.95703544575726,828056.4866165415,0.017498668809114024,0.13920832002690442,0.03263748297776901,6.312480956907166,literature,0.45,0.35,0.2
31250,16171.76,75.92052836725856,1227768.5638284972,0.02869572257957089,0.11373257831298238,0.04840917417573199,6.2401312405497125,literature,0.45,0.35,0.2
31104,15337.13,75.93068855449157,1164558.8413497491,0.02721441886760265,0.11376478612455836,0.04591506834185919,6.124717730238846,literature,0.45,0.35,0.2
31270,3714.62,89.96981891348088,334203.6887323943,0.006586754866323091,0.1582688542999711,0.01315122206764751,6.098838310836477,literature,0.45,0.35,0.2
31260,10486.52,80.60988251554942,845317.1451969593,0.018605542361473885,0.1285978392926671,0.033318547655380594,6.004544734617285,literature,0.45,0.35,0.2
31103,19155.57,70.61730629978277,1352714.7540369297,0.03399139710457951,0.09692135493908058,0.053339254702882,5.988645386631538,literature,0.45,0.35,0.2
23020,921.29,92.53639846743295,85252.8585440613,0.0016291447902987003,0.16640491604496127,0.0033282123537707233,5.9640478242125,literature,0.45,0.35,0.2
31150,14481.97,75.51100123609395,1093548.0545710754,0.025696678452895826,0.11243437657975601,0.04311315100023292,5.95381673067643,literature,0.45,0.35,0.2
31160,10949.43,79.16002570694087,866757.1602763496,0.019427116353910315,0.12400179063402739,0.034164519834831424,5.897573304813551,literature,0.45,0.35,0.2
31013,4400.13,86.53740458015267,380775.8300152672,0.0078033999756426066,0.14738809476639414,0.014988848380729563,5.809513283342303,literature,0.45,0.35,0.2
31011,7333.83,82.70046082949308,606511.1206451613,0.013010139129281006,0.1352249762613195,0.02389582792743271,5.796246988512482,literature,0.45,0.35,0.2
31042,15957.27,71.0836721592125,1134301.349236037,0.028315045113891407,0.09839973554186883,0.044721179417183995,5.612591362434202,literature,0.45,0.35,0.2
31060,33355.08,51.06867495260164,1703399.738538024,0.05919272807893954,0.03495215884468725,0.06717645302296384,5.23052738357561,literature,0.45,0.35,0.2
31021,24919.7,56.6945107398568,1412810.1992840096,0.044221591520389486,0.05278606828334175,0.05571047853842911,4.95169357910307,literature,0.45,0.35,0.2
31120,23759.14,55.47751168224299,1318097.9669100468,0.042161826311899665,0.04892817910897574,0.05197335832907464,4.649235619431129,literature,0.45,0.35,0.2
31041,11627.01,66.32853285328532,771202.514770477,0.020629687276541228,0.0833259354956242,0.03039415999991881,4.452626869789579,literature,0.45,0.35,0.2
23070,10486.95,67.53946937438585,708283.0383557157,0.018606305526704163,0.08716460641847432,0.027911506587810584,4.446275105104499,literature,0.45,0.35,0.2
31170,7217.5,71.0246913580247,512620.70987654326,0.012803676312448081,0.09821276629733713,0.02019113485080267,4.417434951483017,literature,0.45,0.35,0.2
31022,10806.77,65.89591078066914,712121.9517472119,0.019173922977744364,0.08195452275697326,0.028062981011522572,4.292494450723012,literature,0.45,0.35,0.2
31110,10922.34,55.11792305286206,602016.6956771974,0.019379036944402846,0.04778828251510835,0.023718488570559703,3.0190163219381145,literature,0.45,0.35,0.2
11240,563446.22,44.98130217868624,25344544.683258526,1.0,0.015655176338501206,1.0,72.39836718786326,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11230,556713.94,44.41355005199707,24725642.438834492,0.9880515301942063,0.013855401088410184,0.97557958431262,71.03769327912981,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11160,394817.34,42.77684129443693,16889038.693471745,0.7007169813102255,0.008667031419692649,0.6663657742752471,49.42565905326401,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11220,376024.14,43.85415888879316,16490222.381581804,0.6673627561808132,0.01208213010741884,0.6506294278538123,47.75750987034767,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11110,381864.84,41.603743908911085,15887007.011177307,0.6777288472516984,0.004948310623827128,0.6268279790353426,47.069509699287245,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11140,348491.25,46.28187879627248,16128829.794061491,0.6184973042341863,0.0197780065264369,0.6363697328969827,45.7067055213497,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11190,349737.61,44.57113425542488,15588201.969481427,0.6207093475281593,0.014354943293189898,0.615037840296245,44.863568640373785,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11250,355181.83,42.50679350593795,15097640.704871157,0.6303717647606716,0.007810979450470592,0.5956814554877552,44.327410123784404,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11210,317701.83,44.165419080474734,14031434.464583742,0.5638521535262689,0.01306882546793447,0.5536114842913701,40.5710890041894,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11120,310464.01,43.193949607757034,13410166.802962177,0.5510064498820697,0.009989265513818249,0.5290977348477173,39.138996198536454,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11080,300883.41,43.422006213290615,13064961.298496066,0.5340027735909192,0.010712205358451927,0.5154767438227463,38.057853534699746,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11050,293310.96,44.66610041983158,13101056.793597205,0.5205631676653069,0.014655986203045568,0.5169009865084905,37.73811571429979,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11010,226935.95,56.81586540735719,12893562.391290741,0.40276061001110214,0.05317076279487775,0.5087137491817882,34.299659824315164,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11200,266521.0,43.1673054245283,11504993.409050707,0.47301627000828445,0.009904803405655655,0.4539241082289416,33.62621724059669,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11170,265101.37,43.22890032809141,11460040.700570483,0.4704967066225669,0.01010005935936047,0.45215038089598886,33.47732066887951,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11150,272275.63,40.04276351424548,10902668.662782202,0.4832296037969139,0.0,0.43015780132798476,32.85631031142637,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11060,243929.36,44.155743651753326,10770882.28929625,0.4329205626991174,0.013038154341701342,0.4249578233808144,31.23073548755826,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11070,254105.1,40.79104774347468,10365213.265960408,0.45098049516502886,0.002372062335818346,0.40895108520752815,31.00097505069958,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11030,230693.83,47.59691885295912,10980315.506388346,0.40943010618681014,0.02394668584201198,0.43322156174371834,30.99300587338535,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11040,244069.9,43.16538822679668,10535371.987975443,0.4331699934932178,0.009898725885440935,0.4156651450802752,30.816056264228607,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11130,227741.56,45.17734754986613,10288759.607668689,0.40419040894404096,0.016276640513372777,0.40593440505629974,29.60468219312172,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11020,192610.66,55.97619091631699,10781611.07667782,0.34183998711067176,0.05050899316678391,0.4253811559022908,29.031842344977456,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11090,221881.6,43.44479490058789,9639600.60421428,0.39379013517005085,0.010784445537663351,0.3803201293699756,28.152853240178917,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36350,13.690000000000001,355.5,4866.795,1.833371355526628e-05,1.0,0.00015636881158904824,28.04691774143528,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38360,10.35,352.3333333333333,3646.6499999999996,1.2405871999158885e-05,0.9899616610417823,0.00010822478178898254,27.763485430129474,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38370,7.16,347.0,2484.52,6.744250872217993e-06,0.973054984901626,6.236988638593595e-05,27.287552941155614,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
11100,212308.11,42.40895794286115,9003765.707918338,0.37679907772724286,0.007500840541733854,0.35523159137228394,26.545686500288568,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36400,42.45,336.3333333333333,14277.35,6.937704384078983e-05,0.9392416326213135,0.0005276870076683315,26.358455055435225,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36480,13.75,319.6666666666667,4395.416666666667,1.844020172693288e-05,0.8864082696833254,0.0001377693397827422,24.86106805751436,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38090,127.62,313.56410256410254,40017.050769230766,0.00022053700352152834,0.8670631306383386,0.0015433145936344416,24.37662169081464,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36390,13.11,306.0,4011.66,1.730432789582248e-05,0.8430849120741748,0.00012262721126852962,23.645666980366016,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37070,44.26,305.8181818181818,13535.512727272726,7.258943701939892e-05,0.8425085481148514,0.0004984158671358691,23.645058089856608,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38050,69.71,302.44444444444446,21083.402222222223,0.00011775816983464836,0.831813794647404,0.000796237697141689,23.35754508052368,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36380,27.95,302.375,8451.38125,4.364240235469485e-05,0.8315936556351623,0.000297808089085498,23.330715568868726,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35360,17.810000000000002,298.0,5307.380000000001,2.5645901343039474e-05,0.8177248978639404,0.0001737532514461652,22.936701962792107,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38340,35.29,297.75,10507.5975,5.666945535524224e-05,0.8169323974198706,0.0003789415088146115,22.923001854186065,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38080,27.19,294.125,7997.25875,4.2293552180251254e-05,0.8054411409808583,0.00027988949156399,22.596687561843723,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37340,10.41,291.75,3037.1175,1.2512360170825486e-05,0.7979123867621949,8.417407400908056e-05,22.377441213044047,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38350,69.02,291.3888888888889,20111.661111111112,0.00011653355586048246,0.7967676638985386,0.000757895096048145,22.37340149757867,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38400,7.67,287.0,2201.29,7.649400331384092e-06,0.7828548783248682,5.1194301877313936e-05,21.95385411255282,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37350,24.49,283.8,6950.262,3.750158445525425e-05,0.7727108726407745,0.00023857748132539384,21.677247070904684,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36410,23.03,282.0,6494.46,3.4910372278033666e-05,0.7670048694434718,0.00022059261471451603,21.516504863273052,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36360,11.0,281.25,3093.75,1.3559493858880386e-05,0.7646273681112623,8.640865823280168e-05,21.444227101446852,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38060,55.480000000000004,280.36842105263156,15554.84,9.25027251210531e-05,0.7618327612821739,0.000578093735253402,21.386450768920028,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38111,123.41,278.175,34329.57675,0.00021306508347625525,0.7548796126492034,0.0013189003488775109,21.222554846772923,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21310,128.8,276.11538461538464,35563.66153846154,0.00022263127089763816,0.7483506282215205,0.0013675944096911848,21.04157952929372,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36460,7.9,276.5,2184.35,8.057604989439392e-06,0.7495698596739356,5.052588962728372e-05,21.020512261171824,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37330,8.33,276.0,2299.08,8.82077021971669e-06,0.747984858785796,5.505286350248834e-05,20.97625870405151,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38310,16.990000000000002,274.4,4662.0560000000005,2.4190562996929276e-05,0.742912855943749,0.00014829029590670257,20.837954687083332,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38112,181.31,272.4642857142857,49400.49964285715,0.0003158261691345241,0.7367766382196657,0.0019135632462120133,20.740095136245316,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36060,72.16,273.0,19699.68,0.00012210643684436786,0.7384748534569581,0.0007416392978517031,20.738448042997156,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38115,86.29,271.72,23446.718800000002,0.00014718440127185214,0.7344172511833207,0.0008894885679378015,20.630908651940313,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38030,231.23,268.55555555555554,62098.10111111111,0.0004044243279611352,0.7243859566734945,0.002414580505207441,20.413922088133983,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36330,3.36,269.0,903.8399999999999,0.0,0.7257948463518409,0.0,20.35173281190922,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38390,79.77,268.5882352941176,21425.28352941176,0.00013561268661741493,0.7244895515027846,0.0008097275232208998,20.349234629550033,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38113,128.49,267.8666666666667,34418.188,0.00022208108201069406,0.7222021776720577,0.0013223967387824985,20.306708975072294,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36470,11.38,267.6666666666667,3046.046666666667,1.4233918946102185e-05,0.7215681773168019,8.452639776247852e-05,20.236777173063402,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37420,44.2,266.75,11790.35,7.248294884773232e-05,0.7186623423552125,0.00042955588217688306,20.169843917698287,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35350,18.759999999999998,264.25,4957.33,2.7331964061093966e-05,0.7107373379145142,0.0001599411081095019,19.93626677568502,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36420,54.91,261.75,14372.6925,9.149108749022039e-05,0.702812333473816,0.0005314489967443943,19.729761003887415,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37012,196.59,260.96610169491527,51303.32593220339,0.0003429451568522849,0.7003273744542751,0.0019886442616475837,19.721718946986876,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21100,135.25,260.4047619047619,35219.74404761905,0.0002340787493517976,0.6985479263223927,0.0013540242406310447,19.645001495857205,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36030,177.01,259.12280701754383,45867.328070175434,0.0003081945168317511,0.6944841270528015,0.0017741526700231723,19.54887903926847,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
