연도,월,자치구코드,자치구명,총이동인구수,평균이동시간,총이동시간,유입인구_norm,평균이동시간_norm,총이동시간_norm,출퇴근스트레스점수,가중치_유입인구,가중치_평균이동시간,가중치_총이동시간,원본파일
2022,8,11150,양천구,422584.85,49.829620015217294,21057242.4996876,0.20446351755706477,0.11552856557765538,0.16087159597532819,16.461790004792416,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11040,성동구,398904.99,53.74379980102,21438669.922187883,0.18457457845278727,0.2879073322468985,0.1662275943294967,21.70716454560681,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11070,중랑구,404032.95,51.14708885679328,20665109.19472232,0.18888160071428592,0.17354931742450785,0.15536526577431295,17.681203457486898,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11030,용산구,375353.53,59.288122987705,22254006.250509214,0.16479348372685446,0.5320769016680565,0.17767653526813518,29.591929031453134,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11130,서대문구,381879.94,55.47886834019364,21186266.913021047,0.17027507741277775,0.3643189922207699,0.1626833549226309,23.667210309754562,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11020,중구,353517.37,64.01084807519123,22628946.663011167,0.14645308574683003,0.7400636499650096,0.1829414431216607,36.1514454698159,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11090,강북구,331436.06,52.52764827248168,17409556.784497134,0.12790678395565921,0.23434855057500364,0.10965084588080748,16.15102146574594,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11100,도봉구,307498.13,51.8318395697961,15938193.742172306,0.10780108940964173,0.2037054394839611,0.08898998730535904,13.760539151479698,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11180,금천구,224808.55,53.20309047159156,11960509.624437314,0.03834932655385269,0.26409472975186155,0.03313540441161056,11.631743324470737,0.45,0.35,0.2,20220820_OUTPUT.csv
2022,8,11230,강남구,876322.41,54.5334157903881,47788854.35096496,0.5855619995651284,0.32268167523525276,0.5362365032523004,48.36887867871064,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11240,송파구,834481.13,54.48727605952454,45468603.69677398,0.5504191114752063,0.32064970165816786,0.5036555770995771,46.0647111164117,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11220,서초구,613606.42,54.09391740937373,33192375.00534149,0.3649043467399014,0.3033263586636485,0.33127295123669753,33.66257718125721,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11250,강동구,566997.0599999999,52.19712955676195,29595618.999123126,0.32575670301526155,0.21979265082213,0.2807673553795013,27.967141522051346,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11160,강서구,559468.82,53.13794773132247,29729024.914464656,0.3194336628063082,0.26122587194778973,0.2826406393146779,29.17023313075007,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11190,영등포구,543932.89,55.59421783800389,30239523.57591501,0.30638488778406076,0.3693989336788932,0.289809054140781,32.51246371185962,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11140,마포구,516369.6,55.84999828772988,28839241.27583576,0.2832342189742138,0.38066339286949946,0.27014631032065045,31.471684810685115,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11110,노원구,525517.15,51.217324581943416,26915582.444927845,0.2909173330172586,0.17664246805632464,0.243134320818724,24.136452784122476,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11210,관악구,460948.21,56.64280390016188,26109399.06716064,0.2366852676381665,0.415578205463233,0.23181390547948347,29.832352344520316,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11120,은평구,440534.64,54.49717092474312,24007891.57435018,0.21953971649762313,0.321085467196819,0.20230456763747948,25.163369947031295,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11080,성북구,434259.18,54.01061304287111,23454604.53129451,0.2142688980978805,0.29965767077967076,0.19453531897527368,24.02082527119857,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11050,광진구,413478.54,54.501535962713184,22535215.517620143,0.1968150413813326,0.32127770156082874,0.18162527173272944,23.733901851443562,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11170,구로구,394006.82,54.74860335195531,21571323.10614525,0.18046055899268915,0.3321584413766708,0.1680903084214557,23.108076771283603,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11010,종로구,349167.74,65.8380152214811,22988510.980970155,0.14279979023764464,0.8205312923350485,0.1879904400778369,38.90439459397744,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11060,동대문구,371922.09,55.86475687668194,20777337.13491742,0.1619113847110671,0.38131335467517874,0.15694116888855805,23.770803103400436,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11200,동작구,373556.78,54.69923183747196,20433268.913679507,0.1632843763530942,0.329984141461756,0.1521097678985818,21.939437245022333,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11150,양천구,378539.13,49.55736443405089,18759401.617958568,0.1674690993939482,0.10353854880057511,0.12860534752363825,13.732065631220562,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11070,중랑구,365053.67,52.68691210939499,19233550.62650208,0.1561425335809252,0.24136246032991746,0.13526334104896692,18.179366943668082,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11030,용산구,347666.77,57.38693326699422,19951529.72914143,0.14153911129244198,0.4483493374797502,0.14534519323163447,24.968390684583838,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11130,서대문구,348810.07,55.774674975824645,19454768.282544643,0.14249937981083358,0.37734618714104445,0.13836967617796803,22.386982164983426,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11040,성동구,349739.79,54.68883139195975,19126860.406369407,0.1432802604606359,0.3295261103879897,0.1337651985198045,20.656329554704342,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11020,중구,305272.62,61.36360118039766,18732627.304975085,0.10593186244352111,0.623480053971624,0.12822938300767997,29.153323359118886,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11090,강북구,301683.39,53.95854863221884,16278397.870847644,0.10291723410951721,0.29736477689468593,0.0937671287634174,16.91438530151063,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11100,도봉구,284314.94,52.80056332662058,15011988.994174331,0.08832930815109985,0.24636761025350193,0.07598423361994713,14.117369898071004,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11180,금천구,194266.9,54.927243910262455,10670545.399990564,0.01269710491934314,0.34002569347116685,0.015021745415139386,12.772703901164068,0.45,0.35,0.2,20220821_OUTPUT.csv
2022,8,11230,강남구,1327818.09,58.32620662617279,77446592.2793101,0.9647775052887422,0.4897145256113104,0.9526900306136167,79.6087967466616,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11240,송파구,1045686.76,53.15700453836234,55585575.84702542,0.7278127241718425,0.262065125399075,0.645717953817851,54.83821105305756,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11220,서초구,861042.24,57.18727662315247,49240660.76309884,0.572728039793702,0.4395565461655661,0.5566227479092498,52.2896958646964,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11190,영등포구,718655.5599999999,54.88275981148939,39441800.4866714,0.45313611620208244,0.338066633207582,0.4190272935257,40.604003261873075,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11160,강서구,721512.2,52.992469268530165,38234713.08536959,0.45553543524378465,0.2548190640428401,0.4020773896820526,37.45930962111076,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11250,강동구,694332.65,51.54446622504619,35789005.82687182,0.4327070733011184,0.19104964300744703,0.36773480370481515,33.51325187790728,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11140,마포구,640978.85,53.505845850939096,34296115.54181221,0.3878947104247415,0.2774279443077445,0.3467716598980074,34.10067321784457,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11110,노원구,637795.55,49.87696341508345,31811305.31365303,0.38522102654947177,0.11761354821142662,0.31187999058592014,27.689020193844566,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11210,관악구,567085.43,52.72414157882292,29899092.49860768,0.32583092581677503,0.24300202988852976,0.2850287258733122,28.86803722531966,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11020,중구,514638.75,60.83560258783825,31308358.47130184,0.2817804616357566,0.600227226771756,0.3048176182944648,39.7844260765098,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11080,성북구,547101.71,52.52352745046573,28735711.68338174,0.30904640976993464,0.23416707137485315,0.26869254927967273,27.476786923360372,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11120,은평구,544515.12,52.30250019854306,28479502.171909697,0.3068739082856466,0.22443312782302202,0.26509485902245067,26.96638252710888,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11010,종로구,494117.96,61.55982154031908,30417813.43746652,0.26454485539983863,0.6321215128441403,0.2923125977999529,39.875023398536705,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11170,구로구,512000.97,54.34230426070295,27823312.493515044,0.2795649651847438,0.3142652070129987,0.25588065304201535,28.697318739608733,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11050,광진구,499967.31,51.5195845653018,25758108.10743146,0.26945777996736586,0.18995386558940927,0.2268810828999995,23.31160705216078,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11130,서대문구,482667.34,54.824359236913,26461927.640085228,0.2549273710107323,0.33549469743325483,0.2367641066055707,27.949328237758287,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11060,동대문구,481630.49,53.5531188496606,25792814.87259027,0.25405651085740916,0.27950982650588124,0.22736843479475993,25.762755612184453,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11040,성동구,476610.83,52.936472678809416,25230096.18071968,0.24984045079353306,0.25235299871064515,0.21946674705620595,24.464510181705684,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11200,동작구,480561.7,52.014479063429135,24996166.483335912,0.2531588239950181,0.21174880294206064,0.2161819096264124,23.126993375276186,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11150,양천구,458549.68,49.159133263307695,22541904.826967098,0.2346707195323169,0.08600062212920664,0.18171920291790214,17.204588211834537,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11070,중랑구,442190.19,50.96349200905412,22535556.214547124,0.2209302286515838,0.16546379251008522,0.1816300557940542,19.365694143055336,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11030,용산구,398914.92,55.52850494736367,22151149.10879718,0.1845829187540097,0.36650496670171995,0.17623221677075784,24.65854951390579,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11090,강북구,364969.68,51.68204353925064,18862378.89226637,0.15607198958297216,0.1971084877826025,0.1300513529211892,16.52306366204862,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11180,금천구,314731.87,56.278402654614105,17712606.908099663,0.113876776274183,0.3995301339085996,0.11390627133660176,21.386135045871253,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11100,도봉구,333229.41,50.95115013169447,16978421.69720597,0.129413035637158,0.16492026162646137,0.10359685321604549,13.667732824919167,0.45,0.35,0.2,20220822_OUTPUT.csv
2022,8,11230,강남구,1349394.36,58.84398643839897,79403743.41989207,0.9828996191917573,0.512517322192479,0.9801723186439385,81.77203551324462,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11240,송파구,1048730.2,53.76694274194116,56387016.6151445,0.7303689383060274,0.28892653724804784,0.6569717735009551,56.11846649747201,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11220,서초구,870306.26,57.16215305791448,49748579.64138112,0.5805089780948918,0.43845011533534023,0.5637549374573911,52.74375680015486,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11190,영등포구,720437.98,55.24779032932277,39802606.46432083,0.45463318767287014,0.3541424176385846,0.4240937258493043,41.33535257961571,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11160,강서구,725319.28,53.15590170268928,38555000.350745365,0.4587330378598945,0.26201655699814197,0.406574858833507,37.945063375300364,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11250,강동구,695545.05,51.91638461065081,36110184.32983435,0.43372537956517687,0.20742876612403938,0.37224478760158214,34.22254464680598,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11140,마포구,649220.78,53.8290511417064,34946938.56887852,0.3948171856366608,0.291661764022803,0.3559105074380516,35.09314524320887,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11110,노원구,641991.12,50.27392984811918,32275416.529995464,0.38874492560283325,0.13509577638704287,0.31839703357823246,28.58981449723865,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11210,관악구,567806.39,53.427507365066425,30336480.08365678,0.3264364669617235,0.27397795163585764,0.29117051602122684,30.102279640957107,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11020,중구,526945.95,61.42648551886288,32368437.76689844,0.2921173956946642,0.6262494527475219,0.3197032364424344,41.45807838127185,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11120,은평구,545337.29,52.57014863423954,28668462.3910934,0.307564456669943,0.23622024792763666,0.26774823568928036,27.463073941400324,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11010,종로구,498677.49,61.24538958382043,30541697.15173172,0.26837444791069487,0.6182740669349795,0.2940521711252352,39.59748592121026,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11080,성북구,542279.51,51.98871341454747,28192414.035971228,0.3049961982336905,0.2106140950288564,0.2610635715667445,26.317593677860934,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11170,구로구,510304.16,55.11272127606789,28124250.93609795,0.2781397983652808,0.348194035579153,0.26010642630345115,29.905210697777015,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11130,서대문구,482091.25,55.29643875536616,26657929.28012292,0.2544435075534068,0.35628487305470447,0.23951635880226596,28.710255572863282,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11050,광진구,494871.99,51.75937976842295,25614267.267165203,0.2651781723515772,0.20051434150754552,0.22486127189984068,23.44824514658188,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11040,성동구,481053.54,53.05587974452419,25522718.768917657,0.2535719250779234,0.2576116336855036,0.22357574921055348,24.898658791710247,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11060,동대문구,477351.37,53.43034803901891,25505049.83600249,0.25046243736626955,0.2741030536749144,0.223327642309919,25.33096940630251,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11200,동작구,478536.31,52.24859434970888,25002849.542796534,0.25145767971576927,0.22205913780549696,0.2162757530507715,23.41318047141744,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11150,양천구,454510.36,49.93096940718487,22694142.88040858,0.23127805633655935,0.11999194849466294,0.18385692746410673,18.28436928174051,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11070,중랑구,438045.17,51.20488604098578,22430053.010654245,0.21744878702287426,0.1760946801501023,0.18014858132977563,19.551480847878434,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11030,용산구,405893.28,56.07467853610287,22760335.19596439,0.19044410953333554,0.3905582127880824,0.18478639900249683,25.93525035663292,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11090,강북구,363899.08,51.87457829145514,18877111.3156485,0.15517278248440658,0.205587634102442,0.13025822539740067,16.78350691333178,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11100,도봉구,333644.22,51.72432093460765,17257520.71325684,0.12976143849215144,0.1989703657924124,0.10751595756575283,14.953546686196304,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11180,금천구,311141.54,56.22680708693103,17494495.34631063,0.11086122403974154,0.3972578876630216,0.11084355193821789,21.10965218875848,0.45,0.35,0.2,20220823_OUTPUT.csv
2022,8,11230,강남구,1360506.2,58.16890844868337,79139160.5916661,0.9922325590442932,0.4827871826381297,0.9764570503938732,81.07715755720521,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11240,송파구,1055741.99,53.851928742935634,56853742.41640507,0.7362582072595594,0.2926692835799143,0.6635255304569007,56.64555486111519,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11220,서초구,879051.62,57.07043645889971,50167859.62330285,0.58785428894069,0.43441095640896454,0.5696424609038914,53.050675694722635,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11190,영등포구,729568.68,54.98443014531532,40114918.1216699,0.4623021492410309,0.34254415026373064,0.42847920162811526,41.362226007639265,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11160,강서구,734845.12,53.35919352281286,39210742.96737464,0.4667338812634066,0.27096943988664784,0.415782787179094,38.80261079646785,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11250,강동구,707978.48,52.42577354791095,37116319.4692742,0.4441683353988387,0.22986203223980423,0.38637292268842677,35.76020467510943,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11140,마포구,655301.14,53.76337307520011,35231199.66642394,0.3999241376951647,0.2887693306852644,0.35990209766150044,35.30155472349667,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11110,노원구,655637.21,51.15656751714221,33540149.200115748,0.40020640607702057,0.1739667534826447,0.3361563914535105,30.821252474428704,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11210,관악구,577128.37,53.71103247496772,30998160.623295188,0.3342660864168762,0.28646427353190834,0.30046182459589027,31.077459954294028,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11020,중구,535877.44,60.86838153943417,32617992.47629524,0.2996190388935878,0.6016707974706057,0.3232074800650945,41.005484262984545,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11080,성북구,557639.79,52.74403811164044,29412174.336327177,0.3178974431542539,0.24387826449597375,0.278191428075755,28.404952760815608,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11120,은평구,551970.53,53.37074832335711,29459080.238540035,0.31313577788654046,0.2714783082513949,0.2788500800767203,29.16985239522755,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11010,종로구,508753.16,61.39282186368126,31233792.12446493,0.27683709874836016,0.6247669200895091,0.30377055872985115,40.399922821406044,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11170,구로구,522261.28,55.20919625422256,28833625.503501475,0.2881826969103963,0.35244275144270765,0.2700674537266944,30.70506673599649,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11050,광진구,506560.59,51.889695019381264,26285274.52393784,0.27499553840079627,0.20625336819197768,0.23428354610170857,24.27933803678922,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11130,서대문구,490329.98,55.20700078078496,27069647.58870228,0.2613632950549623,0.3523460637522746,0.24529770134097786,28.99941453562247,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11060,동대문구,489510.73,54.00492661397927,26435991.050405417,0.26067519920637283,0.2994072429371168,0.23639990538813546,26.93763557484857,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11200,동작구,491883.51,52.576722090261285,25861622.606052257,0.2626681196428893,0.23650974005722492,0.22833463199358925,24.664598925804675,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11040,성동구,488019.67,53.16147688141979,25943846.40438311,0.2594228437642029,0.26226208543222457,0.22948921738141154,25.44298530714522,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11150,양천구,464820.19,49.71875391175906,23110280.639827088,0.23993738038009063,0.11064607084686312,0.18970032786762975,18.46380115409688,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11070,중랑구,448390.83,51.85667361134447,23252056.92162985,0.22613820502338444,0.20479911981746227,0.1916911483676822,21.178011387017122,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11030,용산구,414572.71,55.982317965051365,23208741.27085303,0.19773404514654608,0.3864906936147236,0.19108291062549362,26.246864520619773,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11090,강북구,372241.86,52.88453795362325,19685838.77309732,0.16217996256825776,0.2500658161168948,0.1416143646667621,18.88268917299816,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11100,도봉구,342485.48,52.39355544414566,17944031.98519484,0.13718729665791277,0.2284431610342387,0.11715593892450094,16.512057764294447,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11180,금천구,314301.38,56.08094575482458,17626318.642446507,0.11351520363840727,0.3908342183608497,0.11269461275738145,21.041274061505696,0.45,0.35,0.2,20220824_OUTPUT.csv
2022,8,11230,강남구,1345231.76,58.51798948751642,78720257.98995322,0.979403411954237,0.49816055898632894,0.9705748261148115,80.9202696247584,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11240,송파구,1037933.6,53.64486116552486,55679803.87103341,0.7213007715206984,0.28355011799106605,0.6470411023691406,55.323610895501545,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11220,서초구,866674.27,56.91071807923489,49323055.046496704,0.5774584352311525,0.4273770287899794,0.5577797272459191,52.099420137969524,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11190,영등포구,714148.42,54.67157377664784,39043618.03150649,0.4493505265493374,0.32876609255388045,0.41343602124500695,39.99630735900614,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11160,강서구,715948.8,52.76996037818064,37780589.80880598,0.4508626827945415,0.24501986978239382,0.39570059719576384,36.77852811205343,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11250,강동구,685879.2,51.83535661373277,35552792.925941736,0.42560694043415653,0.20386032856144382,0.36441790556382225,33.57578193046402,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11140,마포구,641802.05,53.965541893831485,34635195.416821934,0.38858612391581127,0.29767275707897767,0.3515330146023415,34.93558236602256,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11110,노원구,637682.16,50.454609170609096,32174004.15786982,0.3851257892125519,0.1430528147648952,0.3169730025145067,28.676969081626304,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11020,중구,525601.95,60.91317337316777,32016082.705625057,0.2909885573418974,0.6036434102473255,0.31475547176444574,40.51711387433068,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11210,관악구,562437.85,52.89812295804917,29751906.54556081,0.3219273792754416,0.25066409377307974,0.2829619428478333,28.91921420640933,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11120,은평구,539767.62,52.39179672012976,28279395.423148245,0.30288643798820575,0.22836570759741087,0.26228496294838544,26.868388734346347,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11010,종로구,494730.86,61.33264496215183,30343152.18820004,0.2650596359254418,0.6221167556526978,0.2912642056167947,39.527054176825196,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11080,성북구,537249.52,51.893378682867,27879692.78854853,0.3007714619047964,0.20641559512156307,0.2566723443300392,25.89270850157133,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11170,구로구,503960.0,54.20035765010634,27314812.241347592,0.2728112781836668,0.3080139403347857,0.24874029985018078,28.03180142698612,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11130,서대문구,479329.37,55.2407304011387,26478504.50151766,0.2521237783348505,0.3538315014876307,0.23699687865422783,28.469610150219903,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11050,광진구,493922.69,51.5347152194211,25454165.16956041,0.26438084627398684,0.19062021298240456,0.22261312055915003,23.021107947896567,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11060,동대문구,477920.26,53.53262569111982,25584326.388782665,0.25094025347527665,0.27860731676240186,0.2244408425183137,25.532384343437787,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11040,성동구,479145.17,52.862033931226144,25328588.23452312,0.2519690670070383,0.24907474880823904,0.22084977105225728,24.47321964465024,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11200,동작구,479700.36,52.33873785137703,25106911.389251187,0.2524353763560506,0.22602901821241245,0.21773698799473376,23.625347333351392,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11150,양천구,451802.05,49.388520764487446,22313834.927862994,0.22900332106931096,0.09610274740360712,0.17851664869086292,17.2390785810625,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11070,중랑구,437202.89,51.32995982694685,22441606.779925063,0.21674134805876089,0.18160287500738087,0.1803108191908956,19.71567767172048,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11030,용산구,410157.28,56.01533626869983,22975097.96225528,0.19402548359300648,0.3879448052733342,0.1878020946628943,26.065256839509875,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11090,강북구,359517.45,52.249560632688926,18784628.80228471,0.1514926098715839,0.2221016924855241,0.12895958728135,17.16991842684162,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11100,도봉구,328906.17,51.4563581066006,16924313.66699045,0.1257819053393785,0.1871693999878779,0.1028370690377556,14.26785612060287,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11180,금천구,307093.99,55.36346932130065,17001788.69412081,0.10746164838889233,0.3592368698758108,0.10392497224901212,19.487564068133775,0.45,0.35,0.2,20220825_OUTPUT.csv
2022,8,11230,강남구,1369754.15,59.00020215057108,80815771.74658366,1.0,0.5193969938662886,1.0,83.1788947853201,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11240,송파구,1074076.75,54.20953044265884,58225196.27687707,0.7516577461559695,0.30841790610887904,0.6827834657447093,58.274894605723574,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11220,서초구,900649.17,58.27560662880386,52485876.741478704,0.6059942761176239,0.48748612384714995,0.6021920237761705,56.37559723546673,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11190,영등포구,734317.34,55.28969988921421,40600185.35204607,0.46629059383347854,0.35598809633529177,0.435293317063732,42.14852643551639,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11160,강서구,740216.89,53.335370274469184,39479741.91156603,0.47124568185733684,0.2699202744440095,0.4195600664657218,39.044466618434924,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11250,강동구,716638.62,52.55179543806091,37660646.16125426,0.4514420691580129,0.23541198119109427,0.39401635023032827,36.43463945840544,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11140,마포구,672426.61,54.7719744286097,36830133.08803671,0.414307982446026,0.3331876933757816,0.38235429765919904,37.95251443140751,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11110,노원구,668330.08,51.45450953733884,34388596.475450434,0.41086726802842194,0.18708798980569888,0.3480702758315745,31.998512221109937,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11210,관악구,581428.1,54.54586040434104,31714495.977761243,0.33787747044257715,0.3232297305935335,0.3105205952904648,32.72793864649894,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11120,은평구,559273.86,53.78493879946345,30080510.332239687,0.31926991405239796,0.2897190757542894,0.2875761924712313,30.25883763318266,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11080,성북구,558690.65,53.55331033576905,29919733.76114253,0.3187800704395132,0.2795182594703885,0.28531857018350865,29.834613654911863,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11020,중구,520452.17,61.70593019866742,32114985.273764987,0.28666320825535613,0.6385560742858856,0.31614426019687714,41.572192175434566,0.45,0.35,0.2,20220826_OUTPUT.csv
2022,8,11010,종로구,507605.97,61.74181262641477,31340512.687789515,0.2758735629820576,0.6401363207177491,0.30526912733767586,40.924464106067326,0.45,0.35,0.2,20220826_OUTPUT.csv
